TrialNumber,PayOffFunction,Radius,Noise,IKINumber,MeanDeviation,MaxDeviation,MeanNrDigits,MaxNrDigits,MeanTimeTypingWindow,MaxTimeTypingWindow,MeanTrackingTime,MaxTrackingTime,TrackingWindowVisitCounter
120,Accuracy,120,3,0.254892354,37.96980916,72.17,10,11,3.0324,3.5858,0.6635,0.6635,1
121,Accuracy,120,3,0.254892354,23.41502058,51.17,20,20,5.5441,5.5441,0,0,0
122,Accuracy,120,3,0.254892354,43.08902622,101.75,10,12,2.95065,3.1125,0.6636,0.6636,1
123,Accuracy,120,3,0.254892354,46.88050473,110.93,6.666666667,10,2.212533333,3.7957,0.99195,1.3936,2
124,Accuracy,120,3,0.254892354,36.78660944,67.35,20,20,5.6577,5.6577,0,0,0
125,Accuracy,120,3,0.254892354,51.8907874,81.1,10,14,2.8015,3.7719,0.5906,0.5906,1
126,Accuracy,120,3,0.254892354,40.22607595,82.73,20,20,5.3736,5.3736,0,0,0
17,Accuracy,80,5,0.254892354,29.88512141,101.42,2.222222222,4,0.835522222,1.5244,1.0177625,1.3095,8
18,Accuracy,80,5,0.254892354,30.2521729,85.18,2.5,4,0.9181375,1.1727,0.985928571,1.1708,7
19,Accuracy,80,5,0.254892354,35.03565934,76.49,2.857142857,4,0.811671429,1.1441,1.217733333,2.4045,6
20,Accuracy,80,5,0.254892354,23.90114428,69.23,2.5,4,0.8143125,1.4693,1.063714286,1.3762,7
21,Accuracy,80,5,0.254892354,24.11836257,59.99,2.857142857,3,0.787757143,1.4668,1.01165,1.1718,6
22,Accuracy,80,5,0.254892354,24.34943529,73.24,2.222222222,4,0.704822222,1.0376,1.1800875,1.9256,8
23,Accuracy,80,5,0.254892354,21.44235142,58.2,2.857142857,4,0.868528571,1.2946,1.311633333,2.2014,6
24,Accuracy,80,5,0.254892354,23.01459318,49.34,2.857142857,4,0.894628571,1.7993,1.150983333,1.7898,6
25,Accuracy,80,5,0.254892354,23.11723473,61.85,2.857142857,4,0.697385714,0.9166,0.978466667,1.1724,6
26,Accuracy,80,5,0.254892354,35.3244,85.06,3.333333333,4,1.063916667,1.5473,1.26756,1.7207,5
27,Accuracy,80,5,0.254892354,36.13227273,105.97,2.857142857,4,0.784071429,1.5746,1.1499,1.5143,6
28,Accuracy,80,5,0.254892354,24.57061162,79.96,2.857142857,3,0.730728571,1.3728,1.035116667,1.5159,6
29,Accuracy,80,5,0.254892354,26.75873377,83.2,3.333333333,4,0.87645,1.6577,1.06322,1.3781,5
30,Accuracy,80,5,0.254892354,29.40546269,67.79,3.333333333,4,0.954216667,1.5697,1.06308,1.379,5
31,Accuracy,80,5,0.254892354,20.50471186,59.52,3.333333333,4,0.799933333,1.2482,1.00768,1.1723,5
32,Accuracy,80,5,0.254892354,24.62214724,55.26,3.333333333,4,0.938466667,1.4454,1.05036,1.3101,5
33,Accuracy,80,5,0.254892354,27.91102473,77.37,3.333333333,4,0.75825,1.5482,0.99412,1.171,5
34,Accuracy,80,5,0.254892354,21.73194444,56.05,3.333333333,4,0.6502,1.1738,0.92528,1.17,5
35,Accuracy,80,5,0.254892354,30.52412186,90.84,2.857142857,5,0.604885714,0.7948,0.910133333,1.4473,6
36,Accuracy,80,5,0.254892354,30.29338279,77.92,1.818181818,4,0.405236364,0.5911,0.82964,1.2411,10
47,Accuracy,120,5,0.254892354,20.4493633,67.28,3.333333333,5,0.767383333,1.1734,0.79632,1.1042,5
48,Accuracy,120,5,0.254892354,35.22803571,73.48,3.333333333,4,0.917233333,1.3497,0.62096,0.8823,5
49,Accuracy,120,5,0.254892354,43.86794776,89.64,2.857142857,3,0.665928571,1.2456,0.615266667,1.1019,6
50,Accuracy,120,5,0.254892354,44.49214689,90.73,2.5,4,0.7404875,1.2131,0.8728,1.2476,7
51,Accuracy,120,5,0.254892354,22.49957295,55.06,3.333333333,4,0.833966667,1.3699,0.73628,1.0278,5
52,Accuracy,120,5,0.254892354,43.53335443,85.51,2.857142857,4,0.748414286,1.0905,0.9193,1.3952,6
53,Accuracy,120,5,0.254892354,39.84699324,93.64,2.857142857,3,0.690471429,1.3709,0.8825,1.1738,6
54,Accuracy,120,5,0.254892354,26.25215488,57.92,3.333333333,4,0.889216667,1.2924,0.78006,1.1004,5
55,Accuracy,120,5,0.254892354,40.46907121,78.64,2.5,4,0.696725,1.5032,0.695542857,0.9551,7
56,Accuracy,120,5,0.254892354,34.99186312,94.83,2.857142857,4,0.640742857,0.8202,0.639316667,0.8823,6
57,Accuracy,120,5,0.254892354,43.28967509,90.95,3.333333333,4,0.8465,1.4468,0.6634,0.8097,5
58,Accuracy,120,5,0.254892354,29.64226891,75.53,3.333333333,5,0.760866667,1.2486,0.47426,0.5906,5
59,Accuracy,120,5,0.254892354,38.50666667,85.58,3.333333333,4,0.7755,1.596,0.89766,1.2487,5
60,Accuracy,120,5,0.254892354,35.88474747,75.46,2.857142857,5,0.745742857,1.2944,0.675466667,0.955,6
61,Accuracy,120,5,0.254892354,39.64315961,106.26,2.5,4,0.6209125,1.1418,0.789614286,1.3237,7
62,Accuracy,120,5,0.254892354,42.53747967,90.85,2.857142857,4,0.6375,0.7879,-1.103366667,0.8111,5
63,Accuracy,120,5,0.254892354,34.39166667,86.48,3.333333333,4,0.873383333,1.7579,0.69356,0.8835,5
64,Accuracy,120,5,0.254892354,63.65839695,128.21,2.857142857,4,1.063328571,2.2229,0.895716667,1.5409,6
65,Accuracy,120,5,0.254892354,47.78293605,109.4,2.857142857,4,0.913542857,1.5003,0.68915,0.8833,6
66,Accuracy,120,5,0.254892354,46.53639241,104.45,2.5,4,0.67115,0.9606,0.706,0.812,7
77,Accuracy,80,3,0.254892354,22.37953947,63.98,2.857142857,4,0.800985714,1.1408,0.566966667,0.7608,6
78,Accuracy,80,3,0.254892354,24.27453608,56.55,2.5,3,0.6858625,1.4508,0.496628571,0.6929,7
79,Accuracy,80,3,0.254892354,28.28088435,52.34,2.857142857,5,0.744342857,1.3186,0.62365,0.8991,6
80,Accuracy,80,3,0.254892354,22.96930769,55.46,3.333333333,4,0.7874,1.4705,0.58286,0.9674,5
81,Accuracy,80,3,0.254892354,28.38606061,53.51,3.333333333,5,0.952633333,1.8014,0.47308,0.8972,5
82,Accuracy,80,3,0.254892354,32.64686667,74.02,3.333333333,5,0.9985,1.6761,0.52798,0.6931,5
83,Accuracy,80,3,0.254892354,25.89376582,52.2,3.333333333,4,1.0047,1.3721,0.62444,0.8983,5
84,Accuracy,80,3,0.254892354,21.54979592,55.01,2.857142857,5,0.954157143,1.4977,0.600666667,0.8285,6
85,Accuracy,80,3,0.254892354,26.70425676,80.99,3.333333333,5,0.92495,1.2665,0.62366,1.0346,5
86,Accuracy,80,3,0.254892354,26.14684783,49.49,2.857142857,4,0.693785714,0.9951,0.578083333,0.7596,6
87,Accuracy,80,3,0.254892354,19.64485531,50.04,2.857142857,4,0.812157143,1.9924,0.600683333,0.8308,6
88,Accuracy,80,3,0.254892354,18.1255102,35.77,3.333333333,5,0.7679,1.3407,0.47352,0.7607,5
89,Accuracy,80,3,0.254892354,21.53400778,43.9,2.857142857,4,0.626485714,0.9474,0.578183333,0.897,6
90,Accuracy,80,3,0.254892354,30.68198556,67.94,2.857142857,4,0.629771429,1.4243,0.795716667,1.1735,6
91,Accuracy,80,3,0.254892354,25.61509434,61.04,2.5,3,0.5203375,0.7661,0.643085714,0.8275,7
92,Accuracy,80,3,0.254892354,21.69863469,63.92,2.5,4,0.5432,1.0232,0.623685714,0.8293,7
93,Accuracy,80,3,0.254892354,29.07964567,57.05,2.857142857,4,0.641742857,1.1194,0.612,0.7605,6
94,Accuracy,80,3,0.254892354,13.93680934,37.9,2.857142857,4,0.654614286,0.8942,0.49825,0.6247,6
95,Accuracy,80,3,0.254892354,30.89816456,82.32,2.5,4,0.6908125,1.1697,0.644471429,1.4483,7
96,Accuracy,80,3,0.254892354,25.48689781,56.15,3.333333333,4,0.792016667,1.6495,0.74726,1.0341,5
107,Accuracy,80,5,0.275605,23.08980831,58.85,4,6,1.1593,1.5769,0.93225,1.104,4
108,Accuracy,80,5,0.275605,38.56073593,106.93,2.5,6,0.94095,1.5813,1.231514286,1.7895,7
109,Accuracy,80,5,0.275605,22.7855641,52.54,2.5,3,0.7958875,1.1171,1.006642857,1.1717,7
110,Accuracy,80,5,0.275605,24.48427793,56.69,3.333333333,4,1.080566667,1.3194,1.06338,1.4461,5
111,Accuracy,80,5,0.275605,24.51141026,78.25,5,6,1.422725,1.6018,1.3104,2.1336,3
112,Accuracy,80,5,0.275605,25.39516234,62.58,5,6,1.404525,1.6513,1.309233333,1.4454,3
113,Accuracy,80,5,0.275605,37.38945513,84.14,5,8,1.39175,1.8882,1.514866667,1.7915,3
114,Accuracy,80,5,0.275605,31.20706704,97.64,3.333333333,5,0.94675,1.6277,1.39204,1.8583,5
115,Accuracy,80,5,0.275605,24.30606838,60.92,3.333333333,4,1.005566667,1.2981,1.0904,1.2409,5
116,Accuracy,80,5,0.275605,29.83028436,85.29,2.857142857,3,0.987314286,1.1948,1.298483333,2.5446,6
117,Accuracy,80,5,0.275605,37.93465753,123.85,2.857142857,4,0.741014286,1.2993,1.43725,2.2826,6
118,Accuracy,80,5,0.275605,23.34757835,70.71,2.857142857,5,0.797157143,1.2195,1.115216667,1.6514,6
119,Accuracy,80,5,0.275605,26.43533762,71.05,3.333333333,5,0.812683333,1.2401,1.20018,1.7887,5
120,Accuracy,80,5,0.275605,29.8910303,64.61,2.857142857,3,0.765414286,1.0457,0.979033333,1.1041,6
121,Accuracy,80,5,0.275605,20.71,44.34,2.857142857,4,0.808671429,1.0741,0.8874,1.0363,6
122,Accuracy,80,5,0.275605,28.24313316,87.05,2.222222222,3,0.6701,1.0459,1.0519875,1.4444,8
123,Accuracy,80,5,0.275605,20.53984472,65.1,2.857142857,5,0.740242857,1.0227,0.966716667,1.3783,6
124,Accuracy,80,5,0.275605,22.38961905,49.6,3.333333333,4,0.90025,1.1452,0.96712,1.2402,5
125,Accuracy,80,5,0.275605,27.09256798,60.3,2.857142857,4,0.795471429,1.1202,0.943816667,1.3093,6
126,Accuracy,80,5,0.275605,35.54981081,80.45,2.857142857,4,0.811428571,1.4159,1.27535,1.5138,6
17,Accuracy,120,3,0.275605,28.86163987,72.68,6.666666667,9,2.077833333,2.7036,1.3937,1.8321,2
18,Accuracy,120,3,0.275605,20.12080702,44.85,10,12,2.9773,3.0394,1.7629,1.7629,1
19,Accuracy,120,3,0.275605,31.15361702,57.15,10,12,3.0279,3.6184,1.2474,1.2474,1
20,Accuracy,120,3,0.275605,31.50006042,68.21,5,7,1.7165,3.2301,1.126366667,1.3212,3
21,Accuracy,120,3,0.275605,19.7605298,45.34,10,11,3.2306,3.3425,1.3197,1.3197,1
22,Accuracy,120,3,0.275605,33.44456456,67.55,6.666666667,8,2.3289,2.7089,1.1029,1.2486,2
23,Accuracy,120,3,0.275605,29.7060678,67.12,6.666666667,13,2.002066667,3.8502,1.13855,1.6115,2
24,Accuracy,120,3,0.275605,40.54972477,70.32,10,11,3.61795,4.3319,1.0321,1.0321,1
25,Accuracy,120,3,0.275605,46.26418675,101.25,6.666666667,10,2.320533333,4.1183,1.06615,1.5425,2
26,Accuracy,120,3,0.275605,39.50990164,69.79,10,13,3.34045,4.5203,1.0267,1.0267,1
27,Accuracy,120,3,0.275605,17.88603846,42.53,10,13,2.8129,3.8536,0.9549,0.9549,1
28,Accuracy,120,3,0.275605,33.73636752,81.8,20,20,5.3438,5.3438,0,0,0
29,Accuracy,120,3,0.275605,29.32127841,67.36,10,11,3.893,3.9996,1.1738,1.1738,1
30,Accuracy,120,3,0.275605,16.96071429,42.98,10,11,3.2658,3.8398,0.7382,0.7382,1
31,Accuracy,120,3,0.275605,53.60076087,100.31,20,20,6.3694,6.3694,0,0,0
32,Accuracy,120,3,0.275605,70.02187075,115.05,20,20,6.8229,6.8229,0,0,0
33,Accuracy,120,3,0.275605,29.43707547,63,20,20,7.4457,7.4457,0,0,0
34,Accuracy,120,3,0.275605,52.36223529,89.76,20,20,5.8503,5.8503,0,0,0
35,Accuracy,120,3,0.275605,31.52154605,96.61,20,20,7.0729,7.0729,0,0,0
36,Accuracy,120,3,0.275605,25.13764865,53.08,6.666666667,11,2.6121,3.8483,1.1389,1.3206,2
47,Accuracy,80,3,0.275605,69.29920502,117.34,20,20,5.4479,5.4479,0,0,0
48,Accuracy,80,3,0.275605,19.25187898,51.79,5,6,1.51125,1.6446,1.057166667,1.3766,3
49,Accuracy,80,3,0.275605,21.31115254,42.32,5,8,1.40435,2.3412,1.012833333,1.1044,3
50,Accuracy,80,3,0.275605,24.39948097,58.85,6.666666667,8,1.911233333,2.3384,1.241,1.3763,2
51,Accuracy,80,3,0.275605,30.19915858,55.64,10,11,3.1552,3.3401,2.203,2.203,1
52,Accuracy,80,3,0.275605,29.5584,66.77,10,10,2.67555,2.9451,0.9669,0.9669,1
53,Accuracy,80,3,0.275605,20.441777,63.5,10,12,3.12775,3.5007,0.9671,0.9671,1
54,Accuracy,80,3,0.275605,32.94625387,84,6.666666667,9,1.9958,2.4161,2.03035,2.5457,2
55,Accuracy,80,3,0.275605,32.91175287,67.13,6.666666667,8,2.381266667,2.7879,1.24185,1.379,2
56,Accuracy,80,3,0.275605,20.7120979,45.12,10,12,3.07785,4.18,1.1054,1.1054,1
57,Accuracy,80,3,0.275605,33.67753289,102.7,10,10,3.002,3.1103,2.8152,2.8152,1
58,Accuracy,80,3,0.275605,27.80003236,53.9,5,7,1.5053,1.8252,0.943433333,1.2408,3
59,Accuracy,80,3,0.275605,17.8123588,45.72,6.666666667,7,2.0553,2.2983,1.0018,1.105,2
60,Accuracy,80,3,0.275605,34.15256983,96.04,5,8,1.7176,2.613,1.2879,1.8578,3
61,Accuracy,80,3,0.275605,27.73293103,65.75,6.666666667,9,2.361533333,3.0819,1.3437,1.4455,2
62,Accuracy,80,3,0.275605,22.73310897,69.25,6.666666667,9,1.995266667,2.8059,1.6536,2.4084,2
63,Accuracy,80,3,0.275605,26.31079734,85.31,6.666666667,7,1.871633333,2.0829,1.75495,2.611,2
64,Accuracy,80,3,0.275605,15.13508711,50.24,6.666666667,7,1.902733333,2.2337,1.20785,1.445,2
65,Accuracy,80,3,0.275605,18.13376761,39.09,6.666666667,8,1.906033333,2.176,1.03575,1.1036,2
66,Accuracy,80,3,0.275605,21.40820588,51.39,5,5,1.6668,2.0777,1.0592,1.311,3
77,Accuracy,120,5,0.275605,38.53674627,102.98,5,6,1.550175,2.0117,1.468333333,1.5413,3
78,Accuracy,120,5,0.275605,41.12286164,120.01,5,7,1.50385,1.9555,1.273,1.834,3
79,Accuracy,120,5,0.275605,47.76652174,123.29,6.666666667,10,1.9294,2.7704,1.5764,2.0509,2
80,Accuracy,120,5,0.275605,52.78940984,102.49,6.666666667,7,2.011233333,2.1713,1.46665,1.6869,2
81,Accuracy,120,5,0.275605,40.78520492,64.77,10,11,2.6022,2.8121,0.9575,0.9575,1
82,Accuracy,120,5,0.275605,35.29875,72.28,6.666666667,9,1.854333333,2.2667,1.21395,1.3978,2
83,Accuracy,120,5,0.275605,41.77182759,80.23,6.666666667,8,1.970766667,2.4864,1.46805,1.6145,2
84,Accuracy,120,5,0.275605,57.43859375,99.8,6.666666667,9,2.071533333,2.5709,1.7228,2.1253,2
85,Accuracy,120,5,0.275605,29.27075472,56.61,6.666666667,9,1.7784,2.4174,1.03005,1.2492,2
86,Accuracy,120,5,0.275605,37.62720755,78.39,6.666666667,9,1.696166667,2.2672,1.3206,1.4647,2
87,Accuracy,120,5,0.275605,40.69638514,102.47,6.666666667,8,1.939466667,2.3097,1.4677,1.54,2
88,Accuracy,120,5,0.275605,43.31883803,103.65,5,7,1.235475,1.8557,1.4919,1.8337,3
89,Accuracy,120,5,0.275605,42.59538721,108.29,6.666666667,9,1.929233333,2.5924,1.5074,1.9085,2
90,Accuracy,120,5,0.275605,38.38932143,76.82,6.666666667,8,1.8948,2.2889,1.0654,1.2496,2
91,Accuracy,120,5,0.275605,43.89240418,95.98,10,11,3.1406,3.4724,0.883,0.883,1
92,Accuracy,120,5,0.275605,32.2754717,93.17,6.666666667,11,2.113733333,2.9023,1.432,1.4689,2
93,Accuracy,120,5,0.275605,37.89308411,83.65,10,10,3.41785,3.59,1.7643,1.7643,1
94,Accuracy,120,5,0.275605,32.21739286,70.92,6.666666667,9,1.979833333,2.3917,1.03045,1.0313,2
95,Accuracy,120,5,0.275605,48.32809917,153.04,5,9,1.618175,2.4926,1.883933333,2.5651,3
96,Accuracy,120,5,0.275605,38.92072254,92.62,5,6,1.69915,2.0049,1.515933333,1.6842,3
107,Accuracy,120,5,0.223630789,50.40933099,103.21,6.666666667,9,1.8581,2.3684,1.7932,1.8296,2
108,Accuracy,120,5,0.223630789,40.71935018,75.42,6.666666667,8,1.753466667,2.2896,1.57295,1.7551,2
109,Accuracy,120,5,0.223630789,56.65481229,145.61,6.666666667,9,1.884933333,2.4415,1.8268,2.191,2
110,Accuracy,120,5,0.223630789,28.9645,76.31,6.666666667,7,1.712766667,2.1383,1.8292,1.9014,2
111,Accuracy,120,5,0.223630789,44.22957447,119.26,6.666666667,9,1.561833333,1.805,0.84695,1.0312,2
112,Accuracy,120,5,0.223630789,26.76539249,68.14,6.666666667,7,1.940133333,2.1598,1.24575,1.2459,2
113,Accuracy,120,5,0.223630789,58.72646465,117.48,6.666666667,9,1.8045,2.567,2.0466,2.3375,2
114,Accuracy,120,5,0.223630789,48.4000722,134.21,6.666666667,8,1.761666667,1.9022,1.53865,2.34,2
115,Accuracy,120,5,0.223630789,43.326171,96.85,10,12,2.67015,2.9478,2.2675,2.2675,1
116,Accuracy,120,5,0.223630789,32.6772327,72.58,6.666666667,8,1.979466667,2.8911,2.01405,2.5632,2
117,Accuracy,120,5,0.223630789,76.42915751,178.94,10,11,2.66455,2.9922,2.7625,2.7625,1
118,Accuracy,120,5,0.223630789,27.37052632,54.46,5,9,1.537525,2.4343,0.930666667,0.9582,3
119,Accuracy,120,5,0.223630789,44.83962825,88.91,6.666666667,8,1.6965,2.2921,1.5018,1.5378,2
120,Accuracy,120,5,0.223630789,29.01764925,89.3,6.666666667,8,1.731066667,2.017,1.39135,1.5375,2
121,Accuracy,120,5,0.223630789,39.25184397,123.48,6.666666667,8,1.903966667,2.3102,1.0258,1.0993,2
122,Accuracy,120,5,0.223630789,53.35412338,110.48,6.666666667,9,2.146733333,2.5396,1.5003,1.6103,2
123,Accuracy,120,5,0.223630789,31.59458204,92.46,6.666666667,8,2.162833333,2.7226,1.42665,1.6076,2
124,Accuracy,120,5,0.223630789,29.60352941,94.3,6.666666667,8,1.8032,2.4392,1.1728,1.6109,2
125,Accuracy,120,5,0.223630789,50.71758993,141.7,6.666666667,8,1.7788,2.2788,1.4643,1.4644,2
126,Accuracy,120,5,0.223630789,45.13474684,120.98,5,7,1.459825,2.1101,1.367166667,2.4109,3
17,Accuracy,80,3,0.223630789,22.17239382,51.89,6.666666667,13,1.8022,2.6409,0.6577,0.6927,2
18,Accuracy,80,3,0.223630789,37.91894895,107.12,6.666666667,9,2.1116,2.7671,1.921,2.6696,2
19,Accuracy,80,3,0.223630789,27.57869707,59.5,6.666666667,12,1.978466667,3.1482,1.58295,1.9248,2
20,Accuracy,80,3,0.223630789,34.62819242,61.25,6.666666667,10,2.327966667,3.6418,1.3759,1.7192,2
21,Accuracy,80,3,0.223630789,15.38550489,46,6.666666667,11,1.986466667,2.612,1.51345,1.9932,2
22,Accuracy,80,3,0.223630789,38.01824841,85,6.666666667,11,2.020066667,2.7112,1.6511,1.6522,2
23,Accuracy,80,3,0.223630789,14.95737201,43.61,6.666666667,11,2.0764,2.5813,0.8966,1.0332,2
24,Accuracy,80,3,0.223630789,26.30559659,48.42,6.666666667,14,2.471833333,4.7833,1.0339,1.2397,2
25,Accuracy,80,3,0.223630789,28.36074792,72.27,5,9,1.67215,2.8871,1.5593,2.3352,3
26,Accuracy,80,3,0.223630789,40.5366759,75.84,6.666666667,13,2.363766667,4.3062,1.7189,1.7863,2
27,Accuracy,80,3,0.223630789,33.80107595,62.4,10,15,3.3661,4.9049,1.6515,1.6515,1
28,Accuracy,80,3,0.223630789,32.34085246,57.77,6.666666667,8,1.8612,2.5589,1.99265,2.4717,2
29,Accuracy,80,3,0.223630789,24.75993528,64.07,6.666666667,7,2.1286,2.2564,1.03365,1.3089,2
30,Accuracy,80,3,0.223630789,30.79188153,68.03,6.666666667,12,1.930266667,2.9761,1.03335,1.1705,2
31,Accuracy,80,3,0.223630789,27.83521036,69.12,6.666666667,12,2.0125,3.4765,1.4457,1.4461,2
32,Accuracy,80,3,0.223630789,31.61307087,66.51,6.666666667,11,2.505466667,3.2699,1.8917,2.3376,2
33,Accuracy,80,3,0.223630789,26.22941176,61.09,10,13,2.8658,2.9964,2.5407,2.5407,1
34,Accuracy,80,3,0.223630789,33.6227,58.66,10,11,3.1508,3.4165,1.7892,1.7892,1
35,Accuracy,80,3,0.223630789,35.22634877,70.35,6.666666667,7,2.389433333,2.502,1.88925,2.0617,2
36,Accuracy,80,3,0.223630789,27.61386059,67.92,6.666666667,7,2.497533333,3.1905,1.582,2.062,2
47,Accuracy,120,3,0.223630789,43.05747405,90.28,10,13,3.21775,3.4724,0.5905,0.5905,1
48,Accuracy,120,3,0.223630789,25.64232068,59.55,20,20,5.3997,5.3997,0,0,0
49,Accuracy,120,3,0.223630789,11.93055556,28.39,20,20,4.8968,4.8968,0,0,0
50,Accuracy,120,3,0.223630789,56.52591928,124.63,20,20,5.0714,5.0714,0,0,0
51,Accuracy,120,3,0.223630789,24.67299578,49.6,10,13,2.38795,2.6424,1.6804,1.6804,1
52,Accuracy,120,3,0.223630789,19.97774436,52.25,10,12,2.93875,3.6528,0.6624,0.6624,1
53,Accuracy,120,3,0.223630789,17.6931405,32.61,10,10,2.53875,2.7454,1.246,1.246,1
54,Accuracy,120,3,0.223630789,23.52118852,68.95,10,14,2.5666,3.4094,1.1688,1.1688,1
55,Accuracy,120,3,0.223630789,52.02054795,90.73,10,11,3.1277,3.3501,1.4646,1.4646,1
56,Accuracy,120,3,0.223630789,42.61701107,81.93,10,11,2.84365,3.1442,1.3902,1.3902,1
57,Accuracy,120,3,0.223630789,39.40291339,68.39,10,12,2.8574,3.7604,1.0999,1.0999,1
58,Accuracy,120,3,0.223630789,35.28950156,77.07,10,11,3.6041,4.7299,0.6618,0.6618,1
59,Accuracy,120,3,0.223630789,33.43917695,69.22,10,12,2.73115,3.836,1.0288,1.0288,1
60,Accuracy,120,3,0.223630789,15.17986711,37.91,10,11,3.2574,3.29,1.1728,1.1728,1
61,Accuracy,120,3,0.223630789,21.13288973,51.92,10,12,2.9082,3.7051,0.8824,0.8824,1
62,Accuracy,120,3,0.223630789,34.24271255,72.96,10,10,2.61445,2.7461,1.1726,1.1726,1
63,Accuracy,120,3,0.223630789,25.4179798,61.91,6.666666667,11,2.087466667,3.9509,0.8932,1.1962,2
64,Accuracy,120,3,0.223630789,52.63115385,97.77,10,12,3.3173,4.0054,1.6859,1.6859,1
65,Accuracy,120,3,0.223630789,23.8537594,60.63,10,11,2.8513,3.8245,1.1744,1.1744,1
66,Accuracy,120,3,0.223630789,26.32199219,70.88,10,14,2.7785,4.1129,0.736,0.736,1
77,Accuracy,80,5,0.223630789,40.39278997,83.05,6.666666667,8,2.0785,2.327,1.5822,1.8574,2
78,Accuracy,80,5,0.223630789,31.90573077,74.16,10,12,2.68755,3.1376,1.7177,1.7177,1
79,Accuracy,80,5,0.223630789,48.06535565,97.2,10,12,2.40045,2.4632,1.7202,1.7202,1
80,Accuracy,80,5,0.223630789,45.07520216,84.18,6.666666667,7,2.372633333,3.5154,2.57555,3.2937,2
81,Accuracy,80,5,0.223630789,35.50306818,85.39,10,15,2.58935,3.1764,2.3326,2.3326,1
82,Accuracy,80,5,0.223630789,42.70275568,97.76,6.666666667,7,2.110233333,2.3808,2.7814,3.568,2
83,Accuracy,80,5,0.223630789,45.00018127,121.15,6.666666667,9,2.124366667,2.4124,1.6857,1.9248,2
84,Accuracy,80,5,0.223630789,43.60853521,90.6,6.666666667,9,2.238666667,2.4042,2.09545,2.334,2
85,Accuracy,80,5,0.223630789,43.96786744,123.06,6.666666667,8,2.266966667,2.9397,1.68705,1.7911,2
86,Accuracy,80,5,0.223630789,42.02828704,89.14,3.333333333,6,1.17615,2.105,1.63792,2.1319,5
87,Accuracy,80,5,0.223630789,40.22135447,104.19,5,5,1.554075,1.8779,1.674033333,2.4029,3
88,Accuracy,80,5,0.223630789,33.16561765,76.02,5,5,1.599725,1.7474,1.285766667,1.9921,3
89,Accuracy,80,5,0.223630789,41.10201807,163.43,5,5,1.49785,1.8238,1.503566667,2.5096,3
90,Accuracy,80,5,0.223630789,34.76979943,76.82,5,6,1.5155,2.3846,2.084033333,2.3346,3
91,Accuracy,80,5,0.223630789,36.26712251,79.06,5,7,1.593125,2.0044,1.558466667,1.6491,3
92,Accuracy,80,5,0.223630789,40.41692833,82.44,5,6,1.297775,1.6234,1.377233333,1.9235,3
93,Accuracy,80,5,0.223630789,38.53929155,78.61,5,6,1.6486,2.4102,1.7646,2.1985,3
94,Accuracy,80,5,0.223630789,29.04983923,58.03,6.666666667,8,1.988266667,2.1091,1.6148,1.7182,2
95,Accuracy,80,5,0.223630789,34.71418733,86.89,5,5,1.648275,2.1516,1.672233333,1.7864,3
96,Accuracy,80,5,0.223630789,37.29600567,74.69,6.666666667,10,1.969833333,2.7588,3.15705,4.1166,2
107,Accuracy,120,3,0.404969737,17.54241042,46.1,6.666666667,11,2.274533333,3.9497,0.7368,0.7371,2
108,Accuracy,120,3,0.404969737,35.44374532,62.34,6.666666667,13,1.861133333,4.2806,0.7365,0.8815,2
109,Accuracy,120,3,0.404969737,22.49210383,55.99,2.857142857,8,1.028342857,2.6647,0.615283333,0.8097,6
110,Accuracy,120,3,0.404969737,22.60026119,44.12,5,13,1.36015,3.9555,0.6152,0.6636,3
111,Accuracy,120,3,0.404969737,36.98950658,88.38,4,9,1.1805,3.2909,0.79095,0.9551,4
112,Accuracy,120,3,0.404969737,22.98566572,53.39,2.857142857,7,0.935342857,2.8891,0.71225,1.1006,6
113,Accuracy,120,3,0.404969737,27.58804954,44.43,2,3,0.536,0.8917,0.582166667,0.8091,9
114,Accuracy,120,3,0.404969737,33.74044164,63.27,4,10,1.25492,3.7698,0.774575,1.1038,4
115,Accuracy,120,3,0.404969737,36.11099291,75.75,5,11,1.3925,3.7031,0.8098,1.1005,3
116,Accuracy,120,3,0.404969737,18.50058252,39.36,10,15,3.4737,5.5418,0.8097,0.8097,1
117,Accuracy,120,3,0.404969737,27.94627119,61.17,5,9,1.499075,3.2662,0.6882,0.9566,3
118,Accuracy,120,3,0.404969737,28.95854054,77.02,2.222222222,4,0.737366667,1.9031,0.6181625,0.8831,8
119,Accuracy,120,3,0.404969737,21.04129139,39.28,5,14,1.560175,4.9339,0.663466667,0.7375,3
120,Accuracy,120,3,0.404969737,20.90272401,49.51,10,16,3.0634,5.2893,0.8807,0.8807,1
121,Accuracy,120,3,0.404969737,22.74185897,52.73,3.333333333,6,0.958733333,2.7809,0.7644,1.0254,5
122,Accuracy,120,3,0.404969737,46.1033758,103.78,5,9,1.560625,3.3158,0.930666667,1.1737,3
123,Accuracy,120,3,0.404969737,28.58544262,62.91,3.333333333,8,0.967433333,2.8881,0.64942,0.9553,5
124,Accuracy,120,3,0.404969737,25.52532468,51.38,6.666666667,13,2.172,4.256,0.8092,0.9564,2
125,Accuracy,120,3,0.404969737,42.0607037,78.86,5,12,1.3549,3.8049,0.663066667,0.9552,3
126,Accuracy,120,3,0.404969737,37.8506051,70.73,4,10,1.19678,2.9973,0.81055,1.0298,4
