,Radius,Noise,IKINumber,MeanDeviation,MaxDeviation,MeanNrDigits,MaxNrDigits,MeanTimeTypingWindow,MaxTimeTypingWindow,MeanTrackingTime,MaxTrackingTime,TrackingWindowVisitCounter,distance,PayOffFunction,TrialNumber,prediction,is_test
820,120,3,0.39416947399999996,53.71873435,103.93,6.666666667,9,4.994633333,7.8821,3.49085,3.7646,2,3.9004941044185033,Speed,17,Speed,True
254,120,3,0.469810526,67.11185090000001,124.47,20.0,20,9.1807,9.1807,0.0,0.0,0,2.1723609380303976,Speed,121,Speed,True
538,120,3,0.286344211,75.69708197,107.04,10.0,13,3.6349,4.9441,0.2266,0.2266,1,8.086178012045721,Speed,65,Speed,True
636,120,3,0.264108158,20.92662162,40.45,20.0,20,5.0877,5.0877,0.0,0.0,0,1.0315031788310005,Speed,93,Speed,True
702,120,3,0.184142105,41.44841121,71.55,20.0,20,4.8252,4.8252,0.0,0.0,0,1.0419363597803777,Speed,79,Speed,True
328,120,3,0.31691631600000003,26.25006289,64.18,20.0,20,7.4239999999999995,7.4239999999999995,0.0,0.0,0,1.0541388200504098,Speed,115,Speed,True
108,120,3,0.197858158,53.72697674,101.75,10.0,20,3.3916,6.3475,0.444,0.444,1,2.6222914153742405,Speed,25,Speed,True
421,120,3,0.38419394700000004,45.94722667,86.78,10.0,11,3.93895,4.2422,2.7760000000000002,2.7760000000000002,1,-0.9299214437359726,Speed,18,Accuracy,True
536,120,3,0.286344211,22.31593651,56.85,20.0,20,7.5456,7.5456,0.0,0.0,0,1.0003011991824717,Speed,63,Speed,True
332,120,3,0.31691631600000003,30.21264615,77.33,20.0,20,7.5784,7.5784,0.0,0.0,0,0.9997626605001653,Speed,119,Speed,True
437,120,3,0.38419394700000004,32.4072973,61.61,20.0,20,6.8959,6.8959,0.0,0.0,0,1.0040728939598562,Speed,34,Speed,True
894,120,3,0.382399459,41.59890351,87.04,6.666666667,14,3.2853,7.1281,1.35585,1.3940000000000001,2,3.29637293140088,Speed,121,Speed,True
1784,120,3,0.226100263,19.68318182,39.0,10.0,11,2.65025,2.897,0.5174,0.5174,1,-0.9997939924612513,Accuracy,21,Accuracy,False
1293,120,3,0.40496973700000005,20.90272401,49.51,10.0,16,3.0634,5.2893,0.8807,0.8807,1,0.4910844414600586,Accuracy,120,Speed,False
1619,120,3,0.211221579,26.38106464,67.49,6.666666667,8,1.733333333,2.3422,0.9553,1.1008,2,-2.141111178055441,Accuracy,126,Accuracy,False
1887,120,3,0.28958236800000003,25.24774457,58.77,10.0,10,4.10235,4.5982,1.2482,1.2482,1,-0.5228079758868933,Accuracy,54,Accuracy,False
1388,120,3,0.442727895,46.01927342,127.2,5.0,9,2.8234,4.7394,1.1022,1.7586,3,0.24711726666772282,Accuracy,25,Speed,False
1752,120,3,0.258833158,31.68092857,56.12,6.666666667,11,1.9702333330000001,3.5002,0.738,0.884,2,-1.9244896762158437,Accuracy,89,Accuracy,False
1746,120,3,0.258833158,34.86942708,80.75,5.0,7,2.0128,3.2346,0.8593333329999999,1.3218,3,-1.9069816588272932,Accuracy,83,Accuracy,False
1513,120,3,0.403017105,52.77412027,106.41,6.666666667,9,3.102733333,3.8378,1.9448,2.6398,2,-1.308776764588962,Accuracy,90,Accuracy,False
1154,120,3,0.27560500000000004,53.60076087,100.31,20.0,20,6.3694,6.3694,0.0,0.0,0,1.1703283079935707,Accuracy,31,Speed,False
1149,120,3,0.27560500000000004,39.50990164,69.79,10.0,13,3.34045,4.5203,1.0267,1.0267,1,-0.7905993613897895,Accuracy,26,Accuracy,False
1248,120,3,0.223630789,52.02054795,90.73,10.0,11,3.1277,3.3501,1.4646,1.4646,1,-1.0000867256002417,Accuracy,55,Accuracy,False
1780,120,3,0.226100263,32.14563218,86.54,5.0,12,1.759925,3.0134,1.0043,1.8311,3,-0.999638000521232,Accuracy,17,Accuracy,False
1789,120,3,0.226100263,36.85331818,57.42,20.0,20,4.9692,4.9692,0.0,0.0,0,0.9515245191778785,Accuracy,26,Speed,False
1038,120,3,0.387901155,31.08234542,72.73,6.666666667,7,3.2732333330000003,3.655,2.267,2.9226,2,-1.9967460112249018,Accuracy,95,Accuracy,False
1883,120,3,0.28958236800000003,27.12064748,71.1,10.0,10,3.02545,3.0556,1.0307,1.0307,1,-1.115384696822149,Accuracy,50,Accuracy,False
1396,120,3,0.442727895,37.27468571,90.63,6.666666667,9,3.8475,5.0351,1.39475,1.6148,2,-0.4007216616232476,Accuracy,33,Accuracy,False
1383,120,3,0.442727895,22.95120782,51.12,3.333333333,8,2.0133666669999997,3.6114,0.75164,2.3437,5,-1.329336204598123,Accuracy,20,Accuracy,False
1398,120,3,0.442727895,26.00877127,65.98,5.0,10,2.959925,6.3677,1.1012,1.3921,3,0.014957057987727396,Accuracy,35,Speed,False
1020,120,3,0.387901155,22.04259003,53.25,4.0,7,1.9798,3.0009,5.436625,10.9442,4,-3.0097915133248154,Accuracy,77,Accuracy,False
1578,120,3,0.451450497,32.50782828,69.29,10.0,12,4.45165,4.4529,1.3198,1.3198,1,-0.007273533745044247,Accuracy,65,Accuracy,False
1616,120,3,0.211221579,33.19897778,63.18,10.0,11,2.4028,2.5388,0.7387,0.7387,1,-1.8216887342730974,Accuracy,123,Accuracy,False
1566,120,3,0.451450497,30.66660422,59.7,6.666666667,10,3.1529,4.6659,0.9182,1.173,2,-0.9477660258088054,Accuracy,53,Accuracy,False
1568,120,3,0.451450497,29.02509474,56.1,6.666666667,9,3.5830666669999998,5.7151,0.88365,1.2488,2,-1.0003394595248825,Accuracy,55,Accuracy,False
1519,120,3,0.403017105,50.40543326,100.8,10.0,12,4.89875,5.122999999999999,1.8305,1.8305,1,0.9493179678343804,Accuracy,96,Speed,False
1678,80,3,0.211221579,26.65288136,53.62,5.0,5,0.9917,1.2768,1.172166667,1.3091,3,-1.0649245081832657,Accuracy,95,Accuracy,False
1413,80,3,0.442727895,27.26772358,58.87,3.333333333,6,1.963133333,2.7019,1.58318,2.6112,5,-0.8725432411146414,Accuracy,60,Accuracy,False
1417,80,3,0.442727895,21.82084337,60.53,3.333333333,5,1.625183333,2.4208,1.08988,1.7901,5,-0.8096708567993947,Accuracy,64,Accuracy,False
1407,80,3,0.442727895,33.55364421,71.88,4.0,5,2.3362,2.7022,1.6512,2.4717,4,-0.4157870202410239,Accuracy,54,Accuracy,False
1175,80,3,0.27560500000000004,22.73310897,69.25,6.666666667,9,1.9952666669999999,2.8059,1.6536,2.4084,2,-1.4048256730948108,Accuracy,62,Accuracy,False
1557,80,3,0.451450497,17.61871901,47.01,10.0,10,5.4867,5.9173,1.5856,1.5856,1,-0.303698010879879,Accuracy,34,Accuracy,False
1401,80,3,0.442727895,24.251881,69.22,4.0,6,2.09468,2.6237,1.292825,2.3392,4,-0.7301904687784191,Accuracy,48,Accuracy,False
1174,80,3,0.27560500000000004,27.73293103,65.75,6.666666667,9,2.361533333,3.0819,1.3437,1.4455,2,-0.5844985933671865,Accuracy,61,Accuracy,False
1176,80,3,0.27560500000000004,26.31079734,85.31,6.666666667,7,1.8716333330000001,2.0829,1.75495,2.611,2,-2.826714140781201,Accuracy,63,Accuracy,False
974,80,3,0.387901155,16.72745645,58.83,5.0,7,2.540775,3.0801,3.2265666669999997,3.7716,3,-0.6730046645665926,Accuracy,121,Accuracy,False
1223,80,3,0.223630789,34.62819242,61.25,6.666666667,10,2.327966667,3.6418,1.3759,1.7192,2,-1.378402445976933,Accuracy,20,Accuracy,False
1177,80,3,0.27560500000000004,15.13508711,50.24,6.666666667,7,1.902733333,2.2337,1.20785,1.445,2,-1.0000807603121569,Accuracy,64,Accuracy,False
1236,80,3,0.223630789,26.22941176,61.09,10.0,13,2.8658,2.9964,2.5407,2.5407,1,-1.5075162768849832,Accuracy,33,Accuracy,False
1112,80,3,0.254892354,21.53400778,43.9,2.857142857,4,0.626485714,0.9474,0.578183333,0.897,6,-1.783856358414603,Accuracy,89,Accuracy,False
969,80,3,0.387901155,25.75933022,77.12,4.0,8,2.27366,3.4077,2.72985,3.7045,4,-0.1561844560361454,Accuracy,116,Accuracy,False
1865,80,3,0.28958236800000003,29.127978999999996,79.19,10.0,13,4.1934,5.4493,1.4464,1.4464,1,2.5721061290878335,Accuracy,22,Speed,False
1111,80,3,0.254892354,18.125510199999997,35.77,3.333333333,5,0.7679,1.3407,0.47352,0.7607,5,-1.0000207424560834,Accuracy,88,Accuracy,False
1458,80,3,0.403017105,54.606752,137.24,5.0,8,3.05275,4.6817,2.536,3.5673,3,-1.000068323878655,Accuracy,125,Accuracy,False
1169,80,3,0.27560500000000004,20.7120979,45.12,10.0,12,3.07785,4.18,1.1054,1.1054,1,-0.3358002405047511,Accuracy,56,Accuracy,False
964,80,3,0.387901155,35.80825444,134.35,5.0,8,2.178425,3.6875,6.8436,14.838,3,-5.459117675549468,Accuracy,111,Accuracy,False
1807,80,3,0.226100263,17.21981481,65.76,10.0,11,2.8036,3.0387,1.5141,1.5141,1,-0.7377855808399403,Accuracy,54,Accuracy,False
1171,80,3,0.27560500000000004,27.80003236,53.9,5.0,7,1.5053,1.8252,0.943433333,1.2408,3,-1.1378650633471015,Accuracy,58,Accuracy,False
1688,80,3,0.258833158,29.38012739,87.21,6.666666667,8,2.2997333330000003,2.7619,0.3842,0.6237,2,-0.8720674564554156,Accuracy,115,Accuracy,False
1447,80,3,0.403017105,21.89758547,90.46,5.0,7,2.4023,3.4303,1.5376,2.4746,3,-1.0000211928414213,Accuracy,114,Accuracy,False
671,120,5,0.184142105,26.62557143,58.69,20.0,20,4.7241,4.7241,0.0,0.0,0,3.4272073653350486,Speed,28,Speed,False
482,120,5,0.286344211,59.89459215,109.52,4.0,7,1.3864,2.7061,0.46395,0.9579,4,0.999627483532993,Speed,109,Speed,False
158,120,5,0.197858158,21.22626214,61.8,10.0,20,2.2396,4.1937,0.2979,0.2979,1,4.043454980041899,Speed,95,Speed,False
476,120,5,0.38419394700000004,29.83832215,71.83,10.0,11,3.28985,3.925,0.9554,0.9554,1,0.9998984049524307,Speed,93,Speed,False
660,120,5,0.184142105,61.630387600000006,96.37,6.666666667,10,1.745033333,2.8461,0.92,1.5412,2,2.093282253877196,Speed,17,Speed,False
927,120,5,0.382399459,48.54205011,124.32,5.0,9,2.1407,4.2365,1.7321333330000002,2.3397,3,1.2123682895949175,Speed,54,Speed,False
150,120,5,0.197858158,118.2516105,176.73,10.0,20,3.01405,5.7425,0.2255,0.2255,1,7.257399990674125,Speed,87,Speed,False
661,120,5,0.184142105,42.76062731,92.38,6.666666667,10,1.8544666669999998,2.5947,0.88235,1.2473,2,-1.078180916547674,Speed,18,Accuracy,False
460,120,5,0.38419394700000004,57.97893939,108.12,10.0,11,3.55325,3.7716,1.6846,1.6846,1,0.6554252031042003,Speed,77,Speed,False
299,120,5,0.469810526,43.26286486,107.06,2.5,4,1.84845,3.1406,1.244457143,1.979,7,0.9995752859432789,Speed,66,Speed,False
738,120,5,0.18430421100000002,95.96700729999999,165.59,10.0,15,2.73195,4.2237,2.2729,2.2729,1,3.8028625544138386,Speed,125,Speed,False
933,120,5,0.382399459,57.64968153,158.38,6.666666667,12,3.420633333,7.0755,1.2832,1.4656,2,3.7103201106320975,Speed,60,Speed,False
362,120,5,0.31691631600000003,44.10975728,105.93,4.0,6,1.48996,2.5521,1.592525,2.3379,4,0.05892593213647679,Speed,49,Speed,False
173,120,5,0.393889211,38.55508876,106.19,4.0,6,1.9441,2.747,1.666625,1.9041,4,0.8632929660586823,Speed,120,Speed,False
470,120,5,0.38419394700000004,71.88928803,128.36,10.0,13,3.22715,4.1819,2.1223,2.1223,1,2.628729027367693,Speed,87,Speed,False
871,120,5,0.39416947399999996,71.82978667,190.32,5.0,9,1.9041,3.5771,1.0779,1.9055,3,6.281631112926625,Speed,88,Speed,False
26,120,5,0.308553684,51.12616915,125.14,5.0,9,1.704325,3.0861,2.5064666669999998,2.7734,3,-0.48498255113908284,Speed,23,Accuracy,False
739,120,5,0.18430421100000002,46.70572614,102.39,6.666666667,8,1.7386,2.1887,0.81115,1.0296,2,-1.2109125747976628,Speed,126,Accuracy,False
595,120,5,0.264108158,48.71841549,121.86,10.0,12,3.1143,4.0277,0.9585,0.9585,1,0.9075200333113402,Speed,32,Speed,False
497,120,5,0.286344211,29.01490842,59.54,20.0,20,6.2992,6.2992,0.0,0.0,0,3.429103062041987,Speed,124,Speed,False
281,120,5,0.469810526,62.33660969,151.68,3.333333333,6,2.2587666669999997,3.2267,1.9051,2.4155,5,0.5916217824409911,Speed,48,Speed,False
286,120,5,0.469810526,51.02954619,114.51,3.333333333,8,1.971683333,4.2584,1.6738400000000002,2.2013,5,1.5574011308576399,Speed,53,Speed,False
877,120,5,0.39416947399999996,64.75238866,138.92,3.333333333,9,1.6473,4.8693,1.07326,2.0511,5,3.50459692323894,Speed,94,Speed,False
291,120,5,0.469810526,62.66974152,135.12,4.0,8,2.5259400000000003,4.3078,1.55965,2.124,4,1.1355080808469182,Speed,58,Speed,False
89,80,5,0.197858158,27.43390476,69.2,5.0,6,1.549825,1.7892,0.988066667,1.0333,3,-1.6361004998112243,Speed,116,Accuracy,False
784,80,5,0.18430421100000002,51.53528497,97.12,20.0,20,4.255,4.255,0.0,0.0,0,2.496418036963891,Speed,81,Speed,False
231,80,5,0.393889211,32.36902703,93.56,2.857142857,4,1.326228571,1.7188,1.90345,3.1629,6,-0.3932083759804881,Speed,88,Accuracy,False
699,80,5,0.184142105,33.8907393,83.05,10.0,12,2.7051,2.7691,1.1734,1.1734,1,0.6801435099940729,Speed,66,Speed,False
418,80,5,0.38419394700000004,32.41517572,105.7,6.666666667,8,2.053433333,2.7097,1.4829,1.93,2,1.449706355801677,Speed,125,Speed,False
93,80,5,0.197858158,38.99874598,94.83,6.666666667,9,2.082833333,2.2115,1.13775,1.1726,2,0.5583264324045643,Speed,120,Speed,False
789,80,5,0.18430421100000002,57.91546875,92.46,20.0,20,4.2296,4.2296,0.0,0.0,0,7.180319060295291,Speed,86,Speed,False
402,80,5,0.38419394700000004,62.47285714,136.27,6.666666667,8,2.119966667,2.5886,2.21695,3.1917,2,0.9998617279352691,Speed,109,Speed,False
230,80,5,0.393889211,38.2303481,94.54,2.857142857,5,1.340385714,2.2429,2.5766,4.186,6,-0.46740855127099135,Speed,87,Accuracy,False
813,80,5,0.39416947399999996,36.41564607,81.07,6.666666667,10,2.5545,3.4455,0.86465,1.0358,2,1.9697420580277303,Speed,120,Speed,False
547,80,5,0.286344211,45.24994536,104.49,4.0,7,1.47136,2.7365,0.72655,1.3797,4,0.8721041446454167,Speed,84,Speed,False
543,80,5,0.286344211,50.92922118,96.72,6.666666667,8,2.2128,2.7603,1.07055,1.5842,2,0.9998071627463516,Speed,80,Speed,False
404,80,5,0.38419394700000004,47.44444134,163.04,5.0,7,1.635325,2.0303,1.5786666669999998,2.6656,3,0.9999487657400512,Speed,111,Speed,False
685,80,5,0.184142105,46.26918803,106.11,10.0,14,2.44665,3.6096,1.3812,1.3812,1,1.6262215846630355,Speed,52,Speed,False
344,80,5,0.31691631600000003,54.77329225,139.84,4.0,9,1.9262599999999999,4.7947,2.627775,3.7042,4,1.0522165576232703,Speed,21,Speed,False
605,80,5,0.264108158,45.16214286,113.15,6.666666667,9,2.086933333,2.5861,1.6365,1.7577,2,1.163412122341016,Speed,52,Speed,False
555,80,5,0.286344211,45.20763533,126.19,6.666666667,9,2.4527666669999997,3.9104,1.12545,1.6251,2,1.1703209042916294,Speed,92,Speed,False
806,80,5,0.39416947399999996,63.04157791,144.51,4.0,10,2.1497,5.1441,0.82975,1.1032,4,0.9997359924111309,Speed,113,Speed,False
85,80,5,0.197858158,30.38832258,71.24,5.0,9,1.486125,2.3577,1.034233333,1.3773,3,-0.4762236478590527,Speed,112,Accuracy,False
681,80,5,0.184142105,46.328079100000004,80.05,20.0,20,3.9216,3.9216,0.0,0.0,0,4.863758093462476,Speed,48,Speed,False
345,80,5,0.31691631600000003,41.65706796,118.38,3.333333333,6,1.4965166669999999,2.2273,1.7407400000000002,2.4031,5,0.20514893711618987,Speed,22,Speed,False
359,80,5,0.31691631600000003,22.73767677,63.74,2.5,4,0.8861375,1.3666,1.749228571,3.2958,7,-0.7844082092865818,Speed,36,Accuracy,False
791,80,5,0.18430421100000002,57.13526316,115.4,6.666666667,9,1.6459,2.2912,1.5181,1.6561,2,1.7208867792658635,Speed,88,Speed,False
220,80,5,0.393889211,27.10877847,96.75,3.333333333,7,1.5634833330000002,2.6801,1.07686,2.0618,5,1.902895507560375,Speed,77,Speed,False
1472,120,5,0.403017105,51.40301818,175.25,4.0,5,2.19904,2.7979,1.64655,2.1966,4,-1.0000786408793796,Accuracy,29,Accuracy,False
1830,120,5,0.226100263,50.42551084,103.46,6.666666667,8,2.070333333,2.1716,1.8318,1.9795,2,-1.9876260136689339,Accuracy,87,Accuracy,False
1539,120,5,0.451450497,59.92771167,111.07,2.857142857,5,1.1334428570000001,1.8737,1.094266667,1.9040000000000001,6,-1.8822088596313737,Accuracy,126,Accuracy,False
1656,120,5,0.211221579,45.1162963,102.47,6.666666667,8,1.599,2.056,0.88455,0.9574,2,-1.3349904363634075,Accuracy,63,Accuracy,False
1709,120,5,0.258833158,53.26177778,112.92,6.666666667,12,1.8045,3.069,1.03105,1.6897,2,0.2571858942797949,Accuracy,26,Speed,False
1838,120,5,0.226100263,52.18623318,93.84,10.0,11,2.31415,2.3363,1.1743,1.1743,1,-0.9995260361287093,Accuracy,95,Accuracy,False
1213,120,5,0.223630789,29.01764925,89.3,6.666666667,8,1.731066667,2.017,1.39135,1.5375,2,-0.9996607750260011,Accuracy,120,Accuracy,False
1189,120,5,0.27560500000000004,37.62720755,78.39,6.666666667,9,1.696166667,2.2672,1.3206,1.4647,2,-1.3924003164066594,Accuracy,86,Accuracy,False
1094,120,5,0.254892354,39.64315961,106.26,2.5,4,0.6209125,1.1418,0.7896142859999999,1.3237,7,-0.9997455945450666,Accuracy,61,Accuracy,False
1089,120,5,0.254892354,34.99186312,94.83,2.857142857,4,0.640742857,0.8202,0.639316667,0.8823,6,-1.0111077992918514,Accuracy,56,Accuracy,False
1215,120,5,0.223630789,53.35412338,110.48,6.666666667,9,2.1467333330000002,2.5396,1.5003,1.6103,2,-0.9999654495531995,Accuracy,122,Accuracy,False
1338,120,5,0.40496973700000005,39.22544474,80.22,5.0,9,1.885575,4.1435,1.076866667,1.2483,3,0.4601417008914144,Accuracy,65,Speed,False
1826,120,5,0.226100263,37.86491289,79.37,6.666666667,8,1.9132666669999998,2.2049,1.17635,1.4684,2,-1.6179623110699293,Accuracy,83,Accuracy,False
1643,120,5,0.211221579,82.73285246,220.14,5.0,11,1.39155,2.5542,1.201566667,1.9836,3,-1.000221970957162,Accuracy,50,Accuracy,False
1334,120,5,0.40496973700000005,32.24487179,98.24,2.857142857,8,0.923185714,2.69,0.7486666670000001,1.2459,6,1.2714449849058642,Accuracy,61,Speed,False
1822,120,5,0.226100263,28.10942623,63.28,6.666666667,8,1.6449666669999998,2.2829,0.84675,0.8824,2,-0.9323547445912244,Accuracy,79,Accuracy,False
1711,120,5,0.258833158,44.03449511,86.81,4.0,9,1.19134,2.6462,0.772175,1.7641,4,-1.4520238736506634,Accuracy,28,Accuracy,False
1858,120,5,0.28958236800000003,29.1358961,71.45,5.0,7,1.922525,2.5845,1.271966667,1.3937,3,-0.4240738927740484,Accuracy,125,Accuracy,False
1218,120,5,0.223630789,50.71758993,141.7,6.666666667,8,1.7788,2.2788,1.4643,1.4644,2,-0.9998946912672617,Accuracy,125,Accuracy,False
983,120,5,0.387901155,57.69917557,122.18,6.666666667,8,3.369766667,4.3063,8.2758,11.0064,2,-10.875123910037617,Accuracy,20,Accuracy,False
1209,120,5,0.223630789,32.6772327,72.58,6.666666667,8,1.9794666669999998,2.8911,2.01405,2.5632,2,-0.9687226005018221,Accuracy,116,Accuracy,False
1647,120,5,0.211221579,34.472869200000005,92.3,6.666666667,7,1.4880666669999998,1.7345,1.21175,1.3932,2,-1.8790287996425903,Accuracy,54,Accuracy,False
1535,120,5,0.451450497,42.49103239,86.32,2.857142857,5,1.305414286,2.4248,1.224883333,1.9743,6,-1.300597886650353,Accuracy,122,Accuracy,False
980,120,5,0.387901155,44.96752727,117.04,5.0,6,2.39825,2.8008,3.619733333,4.5277,3,-1.3281306898594512,Accuracy,17,Accuracy,False
840,80,3,0.39416947399999996,37.58151786,65.42,6.666666667,16,3.194666667,6.0549,1.3762,2.5404,2,0.9999953475443135,Speed,47,Speed,False
849,80,3,0.39416947399999996,64.64191489,132.58,6.666666667,11,3.0767,5.4704,2.57425,5.0046,2,2.002967460931653,Speed,56,Speed,False
120,80,3,0.197858158,14.27665025,33.73,20.0,20,4.573,4.573,0.0,0.0,0,3.6789501375996263,Speed,47,Speed,False
300,80,3,0.469810526,37.21,83.28,2.857142857,5,1.814885714,2.8894,1.265533333,2.1336,6,0.8076641123568957,Speed,77,Speed,False
576,80,3,0.264108158,17.24710317,34.93,20.0,20,5.7961,5.7961,0.0,0.0,0,5.966982886900025,Speed,123,Speed,False
382,80,3,0.31691631600000003,22.32412844,52.75,2.857142857,5,1.129557143,2.1956,1.023566667,1.6521,6,-1.3252712578563433,Speed,79,Accuracy,False
399,80,3,0.31691631600000003,16.5035942,32.5,3.333333333,5,1.0505,1.6692,0.87054,1.2385,5,0.5395262313637428,Speed,96,Speed,False
129,80,3,0.197858158,75.77106977,126.39,20.0,20,5.0981,5.0981,0.0,0.0,0,0.9999029166252456,Speed,56,Speed,False
566,80,3,0.264108158,51.3142735,105.79,20.0,20,5.3245,5.3245,0.0,0.0,0,1.000073617183309,Speed,113,Speed,False
394,80,3,0.31691631600000003,31.4424,93.68,5.0,9,1.6991,2.7834,1.170866667,1.5119,3,0.11648017557974821,Speed,91,Speed,False
308,80,3,0.469810526,50.22960199,117.71,4.0,9,2.4386200000000002,5.1113,1.515225,1.7901,4,1.0002637982849527,Speed,85,Speed,False
448,80,3,0.38419394700000004,23.40981928,69.21,10.0,12,3.5551,4.3201,1.7209999999999999,1.7209999999999999,1,1.226305505170389,Speed,55,Speed,False
945,80,3,0.382399459,20.62651111,44.85,4.0,6,1.7289,2.7268,1.32585,1.4455,4,-1.0335494742980185,Speed,82,Accuracy,False
643,80,3,0.184142105,28.55164948,61.69,20.0,20,4.3468,4.3468,0.0,0.0,0,10.984587057942925,Speed,110,Speed,False
514,80,3,0.286344211,32.98,78.8,6.666666667,12,2.4027,3.9645,0.48755,0.5565,2,1.1788779185002838,Speed,31,Speed,False
573,80,3,0.264108158,15.37728745,41.92,20.0,20,5.6721,5.6721,0.0,0.0,0,6.61214294293095,Speed,120,Speed,False
512,80,3,0.286344211,26.91710526,67.0,6.666666667,7,2.453833333,2.7794,0.79595,1.0374,2,-0.6616443414742754,Speed,29,Accuracy,False
457,80,3,0.38419394700000004,19.72563253,71.19,10.0,11,3.7268,3.9367,0.8298,0.8298,1,1.0002795662643837,Speed,64,Speed,False
657,80,3,0.184142105,23.46761111,41.73,20.0,20,3.9968,3.9968,0.0,0.0,0,7.700479546536817,Speed,124,Speed,False
651,80,3,0.184142105,49.99497297,85.09,20.0,20,4.1224,4.1224,0.0,0.0,0,2.7354512116295737,Speed,118,Speed,False
128,80,3,0.197858158,30.31962264,67.98,20.0,20,4.7749,4.7749,0.0,0.0,0,10.735247207441228,Speed,55,Speed,False
640,80,3,0.184142105,28.2721256,54.32,10.0,11,2.15195,2.2421,0.8998,0.8998,1,-0.32985180479888676,Speed,107,Accuracy,False
745,80,3,0.18430421100000002,26.26302439,53.93,10.0,20,2.1889,3.6183,0.5575,0.5575,1,1.3391924741181942,Speed,22,Speed,False
388,80,3,0.31691631600000003,29.81567073,60.62,5.0,7,1.666325,2.3271,0.8290000000000001,0.9649,3,-0.7428310573633681,Speed,85,Accuracy,False
716,120,3,0.184142105,41.65437838,84.29,20.0,20,4.1227,4.1227,0.0,0.0,0,1.1704685741491883,Speed,93,Speed,False
424,120,3,0.38419394700000004,26.52662791,51.26,10.0,14,3.7559,4.8205,1.8324,1.8324,1,0.6314979449682863,Speed,21,Speed,False
521,120,3,0.286344211,32.88965517,64.02,20.0,20,8.1562,8.1562,0.0,0.0,0,1.000095692314039,Speed,48,Speed,False
422,120,3,0.38419394700000004,28.19119221,68.66,10.0,14,4.69515,5.178,1.6832,1.6832,1,1.164525255412462,Speed,19,Speed,False
102,120,3,0.197858158,18.3484965,44.46,6.666666667,10,1.8638,2.7704,1.3569,1.6129,2,-1.4419356559430145,Speed,19,Accuracy,False
325,120,3,0.31691631600000003,77.37021084,137.06,20.0,20,7.7976,7.7976,0.0,0.0,0,6.300973492353451,Speed,112,Speed,False
321,120,3,0.31691631600000003,42.82762887,119.27,20.0,20,6.8412,6.8412,0.0,0.0,0,4.985921494381368,Speed,108,Speed,False
71,120,3,0.308553684,26.912825399999996,60.76,10.0,11,3.4641,3.5619,1.1726,1.1726,1,-0.7372868505031835,Speed,88,Accuracy,False
639,120,3,0.264108158,31.62523132,67.26,20.0,20,6.4964,6.4964,0.0,0.0,0,0.9997446783245945,Speed,96,Speed,False
