,Radius,Noise,IKINumber,MeanDeviation,MaxDeviation,MeanNrDigits,MaxNrDigits,MeanTimeTypingWindow,MaxTimeTypingWindow,MeanTrackingTime,MaxTrackingTime,TrackingWindowVisitCounter,distance,PayOffFunction,prediction,is_test
1188,120,5,0.27560500000000004,29.27075472,56.61,6.666666667,9,1.7784,2.4174,1.03005,1.2492,2,-1.1233237480375848,Accuracy,Accuracy,False
1831,120,5,0.226100263,29.51801653,81.57,6.666666667,8,1.561933333,2.0594,1.13725,1.1742,2,-1.2813077903172072,Accuracy,Accuracy,False
983,120,5,0.387901155,57.69917557,122.18,6.666666667,8,3.369766667,4.3063,8.2758,11.0064,2,-2.804736134360148,Accuracy,Accuracy,False
1081,120,5,0.254892354,35.22803571,73.48,3.333333333,4,0.917233333,1.3497,0.6209600000000001,0.8823,5,-2.373017168149083,Accuracy,Accuracy,False
1322,120,5,0.40496973700000005,45.30366755,108.84,3.333333333,8,1.209133333,2.7349,0.8829799999999999,1.4674,5,-0.11311172508282397,Accuracy,Accuracy,False
1462,120,5,0.403017105,57.18609215,112.98,4.0,5,2.3645400000000003,3.0989,1.577225,2.1242,4,-0.20285166258792486,Accuracy,Accuracy,False
1712,120,5,0.258833158,43.88062016,91.44,10.0,11,2.65375,3.2783,1.6862,1.6862,1,0.10241355313770129,Accuracy,Speed,False
1434,120,5,0.442727895,37.99053254,85.32,4.0,6,2.0251200000000003,2.8025,1.35875,1.6892,4,-0.6729520250017842,Accuracy,Accuracy,False
1837,120,5,0.226100263,30.10619658,79.55,6.666666667,11,1.527733333,2.4686,0.9932,1.1764,2,-0.413819878675433,Accuracy,Accuracy,False
1653,120,5,0.211221579,47.26664063,123.61,5.0,6,1.1508,1.3291,1.0531,1.3951,3,-1.659081318068381,Accuracy,Accuracy,False
1479,120,5,0.403017105,47.26351515,103.93,4.0,5,2.01444,2.5183,1.157025,1.5406,4,-0.6498764370224919,Accuracy,Accuracy,False
1855,120,5,0.28958236800000003,35.96884409,95.83,6.666666667,7,2.669733333,3.0844,1.0295,1.3937,2,-0.3022784495931248,Accuracy,Accuracy,False
1468,120,5,0.403017105,38.72892027,88.39,3.333333333,4,2.021683333,2.5924,1.29158,2.7803,5,-1.1483650929663938,Accuracy,Accuracy,False
994,120,5,0.387901155,51.6701636,122.51,6.666666667,8,3.241,4.7764,2.7777,3.3581,2,1.1616977132417858,Accuracy,Speed,False
1186,120,5,0.27560500000000004,41.77182759,80.23,6.666666667,8,1.970766667,2.4864,1.46805,1.6145,2,-1.0318429887121212,Accuracy,Accuracy,False
1330,120,5,0.40496973700000005,38.88351852,73.75,2.0,3,0.58336,0.9168,0.8744333329999999,1.0298,9,-2.7020124280629645,Accuracy,Accuracy,False
1191,120,5,0.27560500000000004,43.31883803,103.65,5.0,7,1.235475,1.8557,1.4919,1.8337,3,-1.3415788834927227,Accuracy,Accuracy,False
1833,120,5,0.226100263,35.17330612,78.88,6.666666667,7,1.6104,1.9092,1.0288,1.1745,2,-1.5815234716108009,Accuracy,Accuracy,False
985,120,5,0.387901155,76.05794072,158.11,4.0,9,2.059,3.6121,3.690325,8.3955,4,-1.922320763279565,Accuracy,Accuracy,False
1705,120,5,0.258833158,42.95173077,123.66,5.0,14,1.4757,3.4793,1.175966667,1.7604,3,0.31087284259616155,Accuracy,Speed,False
1528,120,5,0.451450497,41.86396996,90.51,2.5,4,1.055425,1.6447,0.9963285709999999,1.5385,7,-1.7638718665893904,Accuracy,Accuracy,False
1182,120,5,0.27560500000000004,47.76652174,123.29,6.666666667,10,1.9294,2.7704,1.5764,2.0509,2,-0.32053001475343734,Accuracy,Accuracy,False
1520,120,5,0.451450497,30.82609977,65.0,3.333333333,6,1.333883333,2.4768,1.34942,2.0489,5,-1.2370295831835776,Accuracy,Accuracy,False
1845,120,5,0.28958236800000003,80.09174051,164.13,10.0,12,3.1878,3.9265,2.8531,2.8531,1,-0.011788263402927157,Accuracy,Accuracy,False
1517,120,3,0.403017105,34.085,66.34,6.666666667,12,3.580733333,6.1055,1.3933,1.6116,2,0.3905574639891327,Accuracy,Speed,False
1290,120,3,0.40496973700000005,27.94627119,61.17,5.0,9,1.499075,3.2662,0.6882,0.9566,3,-1.5090935135524361,Accuracy,Accuracy,False
1384,120,3,0.442727895,32.3652381,75.66,3.333333333,7,2.204566667,3.2477,1.65668,2.7798,5,-1.4528882319545957,Accuracy,Accuracy,False
1027,120,3,0.387901155,19.00578244,43.78,5.0,8,2.36045,4.1113,2.921333333,4.2313,3,-0.9999383419539001,Accuracy,Accuracy,False
1390,120,3,0.442727895,27.64686833,77.11,4.0,5,2.31422,2.9487,1.3230000000000002,1.761,4,-1.976279346780295,Accuracy,Accuracy,False
1380,120,3,0.442727895,28.09375155,69.34,2.5,4,1.8859625,2.2912,1.778828571,2.8564,7,-2.3242767143726653,Accuracy,Accuracy,False
1254,120,3,0.223630789,21.13288973,51.92,10.0,12,2.9082,3.7051,0.8824,0.8824,1,-0.9237320404430349,Accuracy,Accuracy,False
1043,120,3,0.254892354,40.04102564,81.28,5.0,11,1.391475,3.5986,0.614366667,0.7351,3,-0.6731865355339934,Accuracy,Accuracy,False
1882,120,3,0.28958236800000003,31.12573944,68.4,10.0,11,3.03825,3.0911,1.3917,1.3917,1,-1.381518689497959,Accuracy,Accuracy,False
1578,120,3,0.451450497,32.50782828,69.29,10.0,12,4.45165,4.4529,1.3198,1.3198,1,-0.44641418482614625,Accuracy,Accuracy,False
1031,120,3,0.387901155,41.33415638,73.42,5.0,9,2.3266,3.3616,2.1221333330000003,2.6336,3,-1.5873091204311933,Accuracy,Accuracy,False
1563,120,3,0.451450497,34.96973392,63.37,6.666666667,8,3.2697,4.2117,1.2849,1.6856,2,-1.5192257050614373,Accuracy,Accuracy,False
1022,120,3,0.387901155,38.10198664,90.89,6.666666667,10,3.219166667,4.3891,7.0309,10.122,2,-2.027015828820474,Accuracy,Accuracy,False
1059,120,3,0.254892354,40.22607595,82.73,20.0,20,5.3736,5.3736,0.0,0.0,0,1.0085524384223916,Accuracy,Speed,False
1781,120,3,0.226100263,28.27622837,64.89,10.0,12,3.2386,3.3643,0.5908,0.5908,1,-1.0424869565158517,Accuracy,Accuracy,False
1246,120,3,0.223630789,17.6931405,32.61,10.0,10,2.53875,2.7454,1.246,1.246,1,-1.3164489616261719,Accuracy,Accuracy,False
1299,120,3,0.40496973700000005,37.8506051,70.73,4.0,10,1.19678,2.9973,0.81055,1.0298,4,-1.2936410933647196,Accuracy,Accuracy,False
1516,120,3,0.403017105,36.91751899,59.49,10.0,13,4.4033,5.7577,1.5388,1.5388,1,-0.20398045965679756,Accuracy,Accuracy,False
1511,120,3,0.403017105,28.51906863,83.3,6.666666667,7,2.828533333,3.1296,1.65025,1.8319,2,-1.8395808798122673,Accuracy,Accuracy,False
1572,120,3,0.451450497,31.28698113,85.29,6.666666667,8,4.421133333,4.9881,1.0298,1.3215,2,-0.12180169087513804,Accuracy,Accuracy,False
1887,120,3,0.28958236800000003,25.24774457,58.77,10.0,10,4.10235,4.5982,1.2482,1.2482,1,-0.9999078565841657,Accuracy,Accuracy,False
1796,120,3,0.226100263,34.17829167,56.55,10.0,11,2.61405,3.1986,0.6642,0.6642,1,-1.5577194586438665,Accuracy,Accuracy,False
1155,120,3,0.27560500000000004,70.02187075,115.05,20.0,20,6.8229,6.8229,0.0,0.0,0,1.0825043344622216,Accuracy,Speed,False
1045,120,3,0.254892354,45.99480427,84.13,4.0,6,1.12032,1.6954,0.53535,0.5901,4,-2.819424253922186,Accuracy,Accuracy,False
332,120,3,0.31691631600000003,30.21264615,77.33,20.0,20,7.5784,7.5784,0.0,0.0,0,1.4787168438955476,Speed,Speed,False
259,120,3,0.469810526,78.59732906,123.13,20.0,20,11.2124,11.2124,0.0,0.0,0,1.2048055358442937,Speed,Speed,False
245,120,3,0.469810526,79.62572222,121.56,20.0,20,12.9494,12.9494,0.0,0.0,0,0.9992087510649483,Speed,Speed,False
251,120,3,0.469810526,31.77203474,64.69,20.0,20,9.5501,9.5501,0.0,0.0,0,1.4896373717283566,Speed,Speed,False
204,120,3,0.393889211,39.44223118,98.3,10.0,20,4.04035,7.6698,1.8292,1.8292,1,2.5993761335985326,Speed,Speed,False
822,120,3,0.39416947399999996,30.65203626,102.99,10.0,12,7.1016,9.3053,9.2054,9.2054,1,1.8129342051720485,Speed,Speed,False
700,120,3,0.184142105,26.58292553,69.84,20.0,20,4.1965,4.1965,0.0,0.0,0,0.6901760416144569,Speed,Speed,False
420,120,3,0.38419394700000004,28.37311573,74.74,10.0,14,3.78975,4.5973,0.8823,0.8823,1,0.0900401459883895,Speed,Speed,False
244,120,3,0.469810526,31.05748815,85.92,20.0,20,10.2107,10.2107,0.0,0.0,0,2.3199512968850584,Speed,Speed,False
112,120,3,0.197858158,26.32139831,73.06,10.0,20,2.6028,4.8944,0.3727,0.3727,1,1.33409917613006,Speed,Speed,False
636,120,3,0.264108158,20.92662162,40.45,20.0,20,5.0877,5.0877,0.0,0.0,0,1.065168980159008,Speed,Speed,False
100,120,3,0.197858158,24.77660633,54.63,10.0,11,2.4284,2.7512,0.2988,0.2988,1,-1.5719393185372539,Speed,Accuracy,False
629,120,3,0.264108158,41.45915385,87.67,20.0,20,5.9726,5.9726,0.0,0.0,0,1.1118733589726233,Speed,Speed,False
206,120,3,0.393889211,46.29338095,81.32,6.666666667,15,3.0609666669999998,5.7079,1.0647,1.5382,2,1.1127467405500582,Speed,Speed,False
628,120,3,0.264108158,44.896139,75.45,20.0,20,5.9709,5.9709,0.0,0.0,0,1.128615488356452,Speed,Speed,False
625,120,3,0.264108158,30.76842308,55.63,20.0,20,5.9957,5.9957,0.0,0.0,0,1.1400221368146575,Speed,Speed,False
839,120,3,0.39416947399999996,46.21289628,83.52,10.0,12,5.7918,7.9827,1.6875,1.6875,1,1.4888289352351265,Speed,Speed,False
887,120,3,0.382399459,27.79019651,74.69,5.0,8,2.3092,3.4833,1.5379666669999998,1.6112,3,-1.292598260999391,Speed,Accuracy,False
421,120,3,0.38419394700000004,45.94722667,86.78,10.0,11,3.93895,4.2422,2.7760000000000002,2.7760000000000002,1,-0.9487386420067807,Speed,Accuracy,False
760,120,3,0.18430421100000002,16.98868687,41.47,20.0,20,4.4242,4.4242,0.0,0.0,0,1.0005262225798859,Speed,Speed,False
432,120,3,0.38419394700000004,49.99,102.92,10.0,11,4.7342,5.2566,1.9772,1.9772,1,0.1261765278885676,Speed,Speed,False
219,120,3,0.393889211,55.14620397,87.1,10.0,20,4.07195,7.6833,0.6632,0.6632,1,2.709898698072614,Speed,Speed,False
118,120,3,0.197858158,46.16292969,85.96,6.666666667,20,1.852333333,4.8148,0.4079,0.5901,2,1.5942157750058712,Speed,Speed,False
882,120,3,0.382399459,22.59144044,56.69,6.666666667,15,2.469066667,5.7563,1.5016,1.6102,2,0.7884991120765861,Speed,Speed,False
1815,80,3,0.226100263,15.20054852,33.31,10.0,11,2.4625,2.4908,1.2408,1.2408,1,-0.8270183246810277,Accuracy,Accuracy,False
1400,80,3,0.442727895,26.77305085,65.15,2.5,7,1.5768125,2.9545,1.093314286,1.9249,7,-0.47637303022280975,Accuracy,Accuracy,False
1232,80,3,0.223630789,24.75993528,64.07,6.666666667,7,2.1286,2.2564,1.03365,1.3089,2,-1.2950296509957226,Accuracy,Accuracy,False
1404,80,3,0.442727895,24.57869903,75.58,4.0,7,2.06946,3.6817,1.240475,1.9264,4,0.25387561176604123,Accuracy,Speed,False
1174,80,3,0.27560500000000004,27.73293103,65.75,6.666666667,9,2.361533333,3.0819,1.3437,1.4455,2,-0.6444225641678187,Accuracy,Accuracy,False
1863,80,3,0.28958236800000003,44.23928571,100.15,6.666666667,9,2.3769,3.4643,1.89265,2.3381,2,-0.13010707138845845,Accuracy,Accuracy,False
978,80,3,0.387901155,28.29462867,74.03,4.0,6,1.6091799999999998,2.6808,3.9464,5.6946,4,-2.2276487852964166,Accuracy,Accuracy,False
1341,80,3,0.40496973700000005,21.93548701,77.64,4.0,8,1.21386,3.0886,0.65805,0.9666,4,0.08090003661300926,Accuracy,Speed,False
1352,80,3,0.40496973700000005,30.47557994,69.59,3.333333333,9,1.0403166670000001,3.647,0.66506,0.9658,5,0.07160151661947367,Accuracy,Speed,False
1442,80,3,0.403017105,27.504747899999998,59.68,5.0,7,2.47705,3.6042,1.468966667,1.7886,3,-0.7220888977726574,Accuracy,Accuracy,False
1458,80,3,0.403017105,54.606752,137.24,5.0,8,3.05275,4.6817,2.536,3.5673,3,0.6718283133549292,Accuracy,Speed,False
1441,80,3,0.403017105,56.786455700000005,108.19,6.666666667,11,3.261,5.2422,2.03065,2.2019,2,1.2583294821164444,Accuracy,Speed,False
1868,80,3,0.28958236800000003,30.47043353,67.4,6.666666667,8,2.3525333330000002,2.7587,1.3786,1.7904,2,-1.0660526716319438,Accuracy,Accuracy,False
1104,80,3,0.254892354,28.38606061,53.51,3.333333333,5,0.952633333,1.8014,0.47308,0.8972,5,-1.8843436247108158,Accuracy,Accuracy,False
1547,80,3,0.451450497,28.40569416,52.08,5.0,7,2.59175,3.5056,1.310033333,1.7888,3,-1.0008597636765373,Accuracy,Accuracy,False
1444,80,3,0.403017105,23.85825,53.87,5.0,6,2.6842,3.6294,1.4696333330000002,2.2027,3,-0.8315991489182508,Accuracy,Accuracy,False
1860,80,3,0.28958236800000003,24.37612813,54.8,10.0,11,3.89005,4.0699,1.7187,1.7187,1,-0.16377088686953556,Accuracy,Accuracy,False
1544,80,3,0.451450497,45.85338235,75.6,2.5,10,1.7449875,5.1392,0.8685285709999999,1.9255,7,0.7004526500073851,Accuracy,Speed,False
1170,80,3,0.27560500000000004,33.67753289,102.7,10.0,10,3.002,3.1103,2.8152,2.8152,1,-0.7195643859102958,Accuracy,Accuracy,False
1878,80,3,0.28958236800000003,39.6008169,73.4,6.666666667,9,2.4016,3.1897,1.48115,1.7890000000000001,2,-0.8670161110469436,Accuracy,Accuracy,False
1228,80,3,0.223630789,28.36074792,72.27,5.0,9,1.67215,2.8871,1.5593,2.3352,3,-0.7456234377238999,Accuracy,Accuracy,False
1696,80,3,0.258833158,27.789040000000004,78.21,5.0,6,1.881425,2.3515,1.059066667,1.3785,3,-1.0268206672778817,Accuracy,Accuracy,False
1165,80,3,0.27560500000000004,29.5584,66.77,10.0,10,2.67555,2.9451,0.9669,0.9669,1,-0.5337353031012455,Accuracy,Accuracy,False
1806,80,3,0.226100263,19.30513514,42.96,10.0,11,2.6889999999999996,2.9366,1.5134,1.5134,1,-0.8557270478897792,Accuracy,Accuracy,False
398,80,3,0.31691631600000003,33.40625293,78.03,4.0,6,1.6648,2.9022,1.138025,1.3778,4,-0.8095781164853335,Speed,Accuracy,False
394,80,3,0.31691631600000003,31.4424,93.68,5.0,9,1.6991,2.7834,1.170866667,1.5119,3,-0.023597149143363083,Speed,Accuracy,False
955,80,3,0.382399459,21.40870259,76.19,4.0,7,1.9581400000000002,3.4966,1.410825,1.6492,4,0.16311037430114794,Speed,Speed,False
386,80,3,0.31691631600000003,24.83723618,69.76,4.0,6,1.5153,2.33,1.154375,1.5832,4,-1.1475450070427016,Speed,Accuracy,False
573,80,3,0.264108158,15.37728745,41.92,20.0,20,5.6721,5.6721,0.0,0.0,0,1.4896772129523086,Speed,Speed,False
186,80,3,0.393889211,28.68606987,63.08,5.0,12,2.3967,5.2209,1.125633333,1.6487,3,0.9332402050120052,Speed,Speed,False
187,80,3,0.393889211,52.63250667,93.38,10.0,20,4.17515,7.715,1.3085,1.3085,1,3.3336052003048806,Speed,Speed,False
459,80,3,0.38419394700000004,27.91454829,88.44,10.0,10,3.4528,3.4960000000000004,1.5147,1.5147,1,0.35735629912006317,Speed,Speed,False
381,80,3,0.31691631600000003,26.22615044,55.27,2.857142857,6,1.215985714,2.22,0.92035,1.3767,6,-1.3755407846937189,Speed,Accuracy,False
957,80,3,0.382399459,21.26787449,59.76,5.0,8,2.5523,3.7528,1.377933333,1.5156,3,-0.16271504918949375,Speed,Accuracy,False
304,80,3,0.469810526,22.11983498,58.91,3.333333333,7,2.05035,4.2537,1.1449200000000002,1.5158,5,0.12952837148305463,Speed,Speed,False
844,80,3,0.39416947399999996,34.82943515,73.44,6.666666667,14,3.181366667,6.0145,2.4753,2.8875,2,1.414566605392345,Speed,Speed,False
750,80,3,0.18430421100000002,34.02365385,60.45,20.0,20,4.6763,4.6763,0.0,0.0,0,1.8637440359214068,Speed,Speed,False
510,80,3,0.286344211,41.91859532,83.1,6.666666667,11,2.120333333,3.2671,0.7268,0.9673,2,0.23212315779847614,Speed,Speed,False
653,80,3,0.184142105,41.07119792,84.96,20.0,20,4.2988,4.2988,0.0,0.0,0,1.700559718713187,Speed,Speed,False
0,80,3,0.308553684,31.83689904,76.66,5.0,6,2.07905,2.8536,1.331466667,1.652,3,-0.9353486344044697,Speed,Accuracy,False
393,80,3,0.31691631600000003,38.84606557,109.33,3.333333333,8,1.3214333329999999,2.4086,1.1013600000000001,1.9165,5,-0.3674256970546068,Speed,Accuracy,False
745,80,3,0.18430421100000002,26.26302439,53.93,10.0,20,2.1889,3.6183,0.5575,0.5575,1,0.8545781670839077,Speed,Speed,False
641,80,3,0.184142105,18.34888889,42.37,10.0,13,2.2392,3.0804,1.0379,1.0379,1,-0.6330232001940814,Speed,Accuracy,False
842,80,3,0.39416947399999996,24.9106012,66.3,10.0,14,5.64,6.7418,1.6553,1.6553,1,2.30491019629131,Speed,Speed,False
658,80,3,0.184142105,26.15747423,56.36,20.0,20,4.3475,4.3475,0.0,0.0,0,1.7084010008866315,Speed,Speed,False
182,80,3,0.393889211,30.52123853,70.8,6.666666667,12,2.9769333330000003,4.345,1.89055,2.1979,2,0.5439665155943274,Speed,Speed,False
755,80,3,0.18430421100000002,18.78658291,42.79,20.0,20,4.604,4.604,0.0,0.0,0,1.3663875145764521,Speed,Speed,False
949,80,3,0.382399459,16.65791667,75.88,5.0,7,1.92315,3.1051,1.125533333,1.3084,3,-0.11531961321610851,Speed,Accuracy,False
723,120,5,0.18430421100000002,22.51076923,46.1,20.0,20,4.0459,4.0459,0.0,0.0,0,2.018626586052058,Speed,Speed,False
489,120,5,0.286344211,50.39447761,110.83,6.666666667,16,1.846233333,4.0044,0.7752,1.1777,2,1.5401453952690716,Speed,Speed,False
286,120,5,0.469810526,51.02954619,114.51,3.333333333,8,1.971683333,4.2584,1.6738400000000002,2.2013,5,1.15003681550548,Speed,Speed,False
860,120,5,0.39416947399999996,51.70757299,145.74,5.0,7,2.929125,4.3273,1.2731333329999999,2.2007,3,1.6848590162902681,Speed,Speed,False
365,120,5,0.31691631600000003,47.90275,114.12,4.0,6,1.95012,3.2199,1.138275,2.1214,4,0.14730172169596045,Speed,Speed,False
170,120,5,0.393889211,37.02728778,90.36,5.0,8,2.435375,3.508,1.638166667,1.6887,3,0.20120777894249642,Speed,Speed,False
585,120,5,0.264108158,57.09314381,122.71,10.0,13,3.1883,4.2048,1.6151,1.6151,1,1.169157805722996,Speed,Speed,False
931,120,5,0.382399459,40.32479319,82.86,5.0,8,2.0155,3.8828,1.5360333330000002,1.7532,3,0.18639780401179706,Speed,Speed,False
592,120,5,0.264108158,70.82413681,130.65,10.0,14,3.39655,4.7861,1.5408,1.5408,1,1.6433204206915732,Speed,Speed,False
725,120,5,0.18430421100000002,48.89439024,85.34,20.0,20,4.5782,4.5782,0.0,0.0,0,2.144013468024248,Speed,Speed,False
935,120,5,0.382399459,46.44991213,123.68,4.0,6,2.15426,3.0974,2.032025,2.487,4,-0.11721187069269234,Speed,Accuracy,False
872,120,5,0.39416947399999996,92.08314225,206.33,6.666666667,10,3.404266667,5.1367,1.3331,1.9287,2,1.0000998434726185,Speed,Speed,False
372,120,5,0.31691631600000003,35.03036446,104.26,2.857142857,5,1.0949285709999999,1.7216,1.247566667,1.8319,6,-1.588561624786955,Speed,Accuracy,False
466,120,5,0.38419394700000004,40.21201954,90.84,10.0,12,3.48535,3.9018,1.6101,1.6101,1,0.7280048792471305,Speed,Speed,False
143,120,5,0.197858158,39.79463320000001,85.07,10.0,20,2.9146,5.519,0.2256,0.2256,1,3.1154594069153134,Speed,Speed,False
153,120,5,0.197858158,66.76329457,112.31,6.666666667,20,1.827866667,4.6663,0.5542,0.9555,2,2.4975911456134625,Speed,Speed,False
378,120,5,0.31691631600000003,36.0122252,67.98,5.0,9,1.9184,3.3368,0.955333333,1.0282,3,-0.3975186264529995,Speed,Accuracy,False
175,120,5,0.393889211,50.13745201,149.24,3.333333333,6,1.817183333,2.5695,1.58338,2.1966,5,-0.149952594480105,Speed,Accuracy,False
283,120,5,0.469810526,44.60700997,110.61,4.0,7,2.3898599999999997,3.33,1.761325,1.9808,4,0.26294202437839687,Speed,Speed,False
739,120,5,0.18430421100000002,46.70572614,102.39,6.666666667,8,1.7386,2.1887,0.81115,1.0296,2,-0.7016238512802531,Speed,Accuracy,False
495,120,5,0.286344211,56.60039755,99.64,6.666666667,10,2.496066667,3.4891,0.51805,0.664,2,0.8301184813161697,Speed,Speed,False
865,120,5,0.39416947399999996,67.89855856,150.09,4.0,6,2.09016,3.6827,1.98115,3.0786,4,0.24389869520184249,Speed,Speed,False
24,120,5,0.308553684,35.70838617,93.18,5.0,9,1.63495,2.3378,1.4396,1.68,3,-0.6865240874461662,Speed,Accuracy,False
582,120,5,0.264108158,48.13766667,104.07,10.0,13,3.10345,4.0055,2.127,2.127,1,0.8099523136277256,Speed,Speed,False
279,80,5,0.469810526,53.69520833,110.48,2.5,5,1.6918125,2.9714,1.919871429,2.6803,7,0.22748942443229936,Speed,Speed,False
223,80,5,0.393889211,29.06490842,92.53,2.5,6,1.10195,1.7933,1.583585714,2.1347,7,-0.21531619471681296,Speed,Accuracy,False
359,80,5,0.31691631600000003,22.73767677,63.74,2.5,4,0.8861375,1.3666,1.749228571,3.2958,7,-1.480460428826511,Speed,Accuracy,False
50,80,5,0.308553684,28.34131367,93.29,3.333333333,5,1.0,1.5728,1.43108,1.7881,5,-0.6687242041563124,Speed,Accuracy,False
609,80,5,0.264108158,74.50264789,165.59,6.666666667,8,2.2958,2.9137,1.8212,2.4011,2,1.5535994085302107,Speed,Speed,False
550,80,5,0.286344211,44.70242902,113.57,10.0,17,3.4811,4.7387,0.9667,0.9667,1,3.445614750543662,Speed,Speed,False
59,80,5,0.308553684,36.18349301,100.02,2.857142857,4,1.180342857,1.8975,1.5713,2.6786,6,-0.631804169964191,Speed,Accuracy,False
618,80,5,0.264108158,51.16769492,99.86,10.0,12,3.26185,3.7458,1.3088,1.3088,1,1.6429532635033937,Speed,Speed,False
788,80,5,0.18430421100000002,41.58052402,97.98,10.0,13,2.4217,2.9506,0.6928,0.6928,1,1.6294589848979584,Speed,Speed,False
220,80,5,0.393889211,27.10877847,96.75,3.333333333,7,1.5634833330000002,2.6801,1.07686,2.0618,5,1.0905617707248965,Speed,Speed,False
352,80,5,0.31691631600000003,39.71276219,104.59,4.0,10,1.78972,4.1867,4.990975,8.3652,4,0.42300376057051636,Speed,Speed,False
43,80,5,0.308553684,18.93698113,59.16,4.0,6,1.38398,1.8511,1.1549,1.5819999999999999,4,-0.7460523931329064,Speed,Accuracy,False
796,80,5,0.18430421100000002,48.40840183,96.42,10.0,12,2.2321,2.6839,1.1065,1.1065,1,0.9291053701160834,Speed,Speed,False
816,80,5,0.39416947399999996,46.48332386,106.05,6.666666667,9,2.5114,3.6172,0.89845,0.9661,2,2.0018346653047345,Speed,Speed,False
47,80,5,0.308553684,22.09859079,70.6,4.0,6,1.3041399999999999,1.9942,1.461425,1.8521,4,-0.6217480218282319,Speed,Accuracy,False
271,80,5,0.469810526,48.92454044,121.6,1.6666666669999999,4,1.6432666669999998,3.5455,1.633690909,2.5437,11,0.9989016829182518,Speed,Speed,False
780,80,5,0.18430421100000002,43.18931373,74.45,20.0,20,4.6569,4.6569,0.0,0.0,0,2.6724501511337238,Speed,Speed,False
262,80,5,0.469810526,55.07431556,156.67,1.25,5,1.5624625,4.1684,1.6288666669999998,3.7839,15,2.3701704595936306,Speed,Speed,False
86,80,5,0.197858158,23.6612628,49.11,6.666666667,9,2.003833333,2.4325,0.9324,1.0355,2,-0.5826016156080343,Speed,Accuracy,False
917,80,5,0.382399459,31.60914336,79.71,3.333333333,5,1.749783333,2.3666,1.6901,2.1282,5,-0.4332096509370942,Speed,Accuracy,False
797,80,5,0.18430421100000002,48.31355556,121.56,10.0,13,2.3678,2.8217,0.8321,0.8321,1,1.6239055529954456,Speed,Speed,False
789,80,5,0.18430421100000002,57.91546875,92.46,20.0,20,4.2296,4.2296,0.0,0.0,0,2.258873643390878,Speed,Speed,False
267,80,5,0.469810526,44.17162059,154.11,2.222222222,6,2.151888889,4.1003,2.1649125,2.7356,8,2.409361263504259,Speed,Speed,False
543,80,5,0.286344211,50.92922118,96.72,6.666666667,8,2.2128,2.7603,1.07055,1.5842,2,0.5077946947510625,Speed,Speed,False
1621,80,5,0.211221579,24.44407692,51.59,10.0,15,2.67965,3.6566,1.5161,1.5161,1,0.5325425842526172,Accuracy,Speed,False
1629,80,5,0.211221579,45.93730038,106.15,6.666666667,11,1.6450333330000002,2.5942,1.41205,1.6514,2,0.9893392254807694,Accuracy,Speed,False
