;Radius;Noise;IKINumber;MeanDeviation;MaxDeviation;MeanNrDigits;MaxNrDigits;MeanTimeTypingWindow;MaxTimeTypingWindow;MeanTrackingTime;MaxTrackingTime;TrackingWindowVisitCounter;TrialNumber;distance;prediction;label;is_test;SubjectNr;TrialNumber;Block;Score
142;120;5;0.197858158;7.770.688.889;167.95;6.666.666.667;20;15.708;40.703;0.4443;0.6628;2;79;14.415.497.739.461.200;Speed;Speed;FALSE;102;79;1;0.057
143;120;5;0.197858158;3.979.463.320.000.000;85.07;10.0;20;29.146;5.519;0.2256;0.2256;1;80;31.404.092.647.941.400;Speed;Speed;FALSE;102;80;1;0.108
144;120;5;0.197858158;38.110.625;85.72;10.0;20;243.485;45.592;0.153;0.153;1;81;2.550.689.765.031.880;Speed;Speed;FALSE;102;81;1;0.15
145;120;5;0.197858158;7.676.125;139.88;10.0;20;30.664;5.822;0.2262;0.2262;1;82;7.754.145.911.115.520;Speed;Speed;FALSE;102;82;2;0.075
146;120;5;0.197858158;3.272.369.863;118.11;10.0;20;24.386;45.414;0.1527;0.1527;1;83;10.001.639.652.023.300;Speed;Speed;TRUE;102;83;2;0.15
147;120;5;0.197858158;8.516.550.218;181.75;10.0;20;25.159;47.208;0.2985;0.2985;1;84;0.9995704109096831;Speed;Speed;FALSE;102;84;2;0.099
148;120;5;0.197858158;4.739.119.266;96.17;20.0;20;49.439;49.439;0.0;0.0;0;85;25.438.452.132.284.300;Speed;Speed;FALSE;102;85;2;0.153
149;120;5;0.197858158;6.167.528.037;106.22;10.0;20;23.381;43.655;0.2982;0.2982;1;86;2.667.203.754.027.880;Speed;Speed;FALSE;102;86;2;0.152
150;120;5;0.197858158;1.182.516.105;176.73;10.0;20;301.405;57.425;0.2255;0.2255;1;87;6.850.612.004.857.970;Speed;Speed;FALSE;102;87;3;-0.2
151;120;5;0.197858158;9.286.323.171;177.66;5.0;13;171.705;33.423;0.6642;1.031;3;88;10.000.095.235.930.300;Speed;Speed;FALSE;102;88;3;-0.046
152;120;5;0.197858158;5.087.320.175;99.11;10.0;20;251.665;47.975;0.2258;0.2258;1;89;26.917.888.789.854.800;Speed;Speed;FALSE;102;89;3;0.122
153;120;5;0.197858158;6.676.329.457;112.31;6.666.666.667;20;1.827.866.667;46.663;0.5542;0.9555;2;90;39.633.301.629.265.600;Speed;Speed;FALSE;102;90;3;0.104
154;120;5;0.197858158;485.465.251;78.05;6.666.666.667;19;17.557;4.093.999.999.999.990;0.7731;11.005;2;91;10.000.041.608.704.600;Speed;Speed;FALSE;102;91;3;0.069
155;120;5;0.197858158;7.517.023.585;116.46;10.0;20;250.745;44.899;0.2266;0.2266;1;92;5.432.060.087.966.140;Speed;Speed;FALSE;102;92;4;0.142
156;120;5;0.197858158;9.549.609.589;199.97;10.0;20;33.159;62.704;0.2987;0.2987;1;93;1.624.560.666.817.040;Speed;Speed;FALSE;102;93;4;-0.2
157;120;5;0.197858158;63.32;124.06;10.0;20;238.815;44.903;0.2996;0.2996;1;94;3.789.857.435.899.930;Speed;Speed;FALSE;102;94;4;0.137
158;120;5;0.197858158;2.122.626.214;61.8;10.0;20;22.396;41.937;0.2979;0.2979;1;95;384.869.518.722.808;Speed;Speed;FALSE;102;95;4;0.149
159;120;5;0.197858158;4.474.952.174;113.51;10.0;20;251.715;46.984;0.2986;0.2986;1;96;2.081.315.345.845.350;Speed;Speed;FALSE;102;96;4;0.12
160;120;5;0.393889211;3.222.914.414;100.95;4.0;6;175.958;24.778;1.192.275;19.766;4;107;0.1863435640115606;Speed;Speed;FALSE;103;107;1;0.021
161;120;5;0.393889211;7.131.506.849;143.92;5.0;8;2.022.675;30.828;2.171.466.667;24.863;3;108;10.000.497.368.261.700;Speed;Speed;TRUE;103;108;1;-0.184
162;120;5;0.393889211;5.098.443.089;121.01;4.0;7;200.126;33.095;113.705;16.844;4;109;0.6699011215553284;Speed;Speed;FALSE;103;109;1;-0.014
163;120;5;0.393889211;3.093.246.862;96.34;4.0;6;17.971.400.000.000.000;27.509;1.796;22.703;4;110;0.4619880276422835;Speed;Speed;FALSE;103;110;1;0.011
164;120;5;0.393889211;4.446.078.199;127.45;6.666.666.667;11;2.995.366.667;50.388;13.576;16.119;2;111;13.959.739.608.496.400;Speed;Speed;FALSE;103;111;1;0.022
165;120;5;0.393889211;5.561.450.237;138.7;6.666.666.667;13;3.060.866.667;53.171;113.845;12.476;2;112;10.001.532.982.126.800;Speed;Speed;FALSE;103;112;2;0.027
166;120;5;0.393889211;5.531.645.923;161.07;5.0;9;23.099;39.828;17.332;21.188;3;113;1.064.875.015.895.090;Speed;Speed;TRUE;103;113;2;-0.044
167;120;5;0.393889211;42.205;133.47;4.0;6;178.562;25.746;18.674;24.901;4;114;-0.7164523747769213;Accuracy;Speed;FALSE;103;114;2;-0.004
168;120;5;0.393889211;4.657.920.771;117.89;4.0;7;17.554.599.999.999.900;28.073;161.335;19.776;4;115;-0.07111973747266676;Accuracy;Speed;FALSE;103;115;2;0.004
169;120;5;0.393889211;4.337.974.684;93.33;5.0;8;2.335.575;36.094;1.810.033.333;2.124;3;116;0.3846704739350445;Speed;Speed;FALSE;103;116;2;0.016
170;120;5;0.393889211;3.702.728.778;90.36;5.0;8;2.435.375;3.508;1.638.166.667;16.887;3;117;0.5657268201373841;Speed;Speed;FALSE;103;117;3;0.006
171;120;5;0.393889211;5.578.985.689;136.16;5.0;9;2.792.175;48.902;2.099.766.667;23.427;3;118;11.397.754.141.029.300;Speed;Speed;FALSE;103;118;3;-0.02
172;120;5;0.393889211;5.353.050.467;126.37;3.333.333.333;7;169.685;41.329;14.373.200.000.000.000;19.761;5;119;10.412.740.526.303.500;Speed;Speed;FALSE;103;119;3;-0.006
173;120;5;0.393889211;3.855.508.876;106.19;4.0;6;19.441;2.747;1.666.625;19.041;4;120;0.4951263889065439;Speed;Speed;FALSE;103;120;3;0.011
174;120;5;0.393889211;5.008.991.952;110.47;5.0;8;2.418.275;3.508;2.004.133.333;2.491;3;121;0.45735912628539543;Speed;Speed;FALSE;103;121;3;-0.007
175;120;5;0.393889211;5.013.745.201;149.24;3.333.333.333;6;1.817.183.333;25.695;158.338;21.966;5;122;0.9030326312715246;Speed;Speed;FALSE;103;122;4;-0.06
176;120;5;0.393889211;5.727.469.667;149.25;4.0;6;19.548.599.999.999.900;27.299;1.686.075;2.635;4;123;0.9381798315789428;Speed;Speed;FALSE;103;123;4;-0.019
177;120;5;0.393889211;3.730.637.744;79.82;5.0;9;23.352;39.101;1.515.233.333;15.402;3;124;0.5328250210434137;Speed;Speed;FALSE;103;124;4;0.019
178;120;5;0.393889211;4.023.251.812;110.31;3.333.333.333;7;178.385;32.796;13.951.799.999.999.900;17.612;5;125;0.930886038293521;Speed;Speed;FALSE;103;125;4;0.008
179;120;5;0.393889211;4.322.300.353;102.58;2.5;4;11.613.125;16.946;16.866.428.569.999.900;24.168;7;126;-11.450.149.353.026.300;Accuracy;Speed;FALSE;103;126;4;0.004
180;80;3;0.393889211;325.349.162;76.65;6.666.666.667;8;3.682.866.667;42.063;26.116;35.012;2;17;0.21167688502167847;Speed;Speed;FALSE;103;17;1;0.001
181;80;3;0.393889211;3.893.658.055;105.57;3.333.333.333;8;2.133.333.333;36.076;161.194;29.552;5;18;0.44479890195714333;Speed;Speed;TRUE;103;18;1;-0.129
182;80;3;0.393889211;3.052.123.853;70.8;6.666.666.667;12;29.769.333.330.000.000;4.345;189.055;21.979;2;19;0.9282476640367309;Speed;Speed;FALSE;103;19;1;0.025
183;80;3;0.393889211;2.514.484.163;54.53;6.666.666.667;11;3.333.366.667;48.291;0.93295;12.411;2;20;0.4063732621877195;Speed;Speed;FALSE;103;20;1;0.031
184;80;3;0.393889211;3.246.622.807;64.1;5.0;13;2.284.675;5.676;1.468.833.333;19.936;3;21;0.8584206614101101;Speed;Speed;FALSE;103;21;1;0.021
185;80;3;0.393889211;3.244.319.688;68.89;5.0;7;27.716;37.281;1.011.933.333;1.788;3;22;0.1286831151715001;Speed;Speed;FALSE;103;22;2;0.018
186;80;3;0.393889211;2.868.606.987;63.08;5.0;12;23.967;52.209;1.125.633.333;16.487;3;23;1.031.537.028.652.690;Speed;Speed;TRUE;103;23;2;0.024
187;80;3;0.393889211;5.263.250.667;93.38;10.0;20;417.515;7.715;13.085;13.085;1;24;12.345.862.166.061.400;Speed;Speed;FALSE;103;24;2;0.028
188;80;3;0.393889211;4.200.983.019;103.61;6.666.666.667;11;37.025.666.669.999.900;57.431;213.185;25.437;2;25;12.633.139.210.256.500;Speed;Speed;FALSE;103;25;2;-0.2
189;80;3;0.393889211;2.542.654.397;82.4;5.0;9;2.509.275;42.869;14.004.666.669.999.900;22.005;3;26;0.8858660497149954;Speed;Speed;FALSE;103;26;2;0.017
190;80;3;0.393889211;5.446.798.942;131.28;10.0;18;41.386;68.853;17.216;17.216;1;27;2.647.996.219.845.560;Speed;Speed;FALSE;103;27;3;-0.124
191;80;3;0.393889211;3.169.461.274;74.08;4.0;8;222.946;37.087;1.840.825;2.886;4;28;0.2176635819231768;Speed;Speed;FALSE;103;28;3;-0.003
192;80;3;0.393889211;4.133.866.913;101.87;5.0;12;2.691.575;58.214;1.924.833.333;21.973;3;29;16.447.048.831.953.900;Speed;Speed;FALSE;103;29;3;-0.2
193;80;3;0.393889211;3.214.320.313;103.46;5.0;8;2.616.325;35.337;1.583.833.333;23.361;3;30;10.000.702.911.927.200;Speed;Speed;FALSE;103;30;3;-0.024
194;80;3;0.393889211;3.580.375.723;74.54;5.0;8;2.540.425;3.475;19.713.666.669.999.900;23.357;3;31;-0.23346918432311037;Accuracy;Speed;FALSE;103;31;3;0.012
195;80;3;0.393889211;3.587.219.409;92.86;4.0;7;17.493.400.000.000.000;23.528;16.689;19.266;4;32;-0.7268987919481743;Accuracy;Speed;FALSE;103;32;4;-0.007
196;80;3;0.393889211;2.396.691.429;70.73;4.0;6;209.328;27.223;13.603;30.209;4;33;-0.9267263062216257;Accuracy;Speed;FALSE;103;33;4;0.012
197;80;3;0.393889211;2.169.015.038;54.49;5.0;8;28.488;37.837;1.127.433.333;15.166;3;34;-0.3501793140994026;Accuracy;Speed;FALSE;103;34;4;-0.004
198;80;3;0.393889211;356.720.071;93.89;3.333.333.333;6;184.045;30.688;15.016;21.319;5;35;-0.12026514167984759;Accuracy;Speed;FALSE;103;35;4;-0.004
199;80;3;0.393889211;33.775.065.500.000.000;95.66;4.0;8;18.121;27.757;13.604;17.203;4;36;0.27832039692805266;Speed;Speed;FALSE;103;36;4;0.002
200;120;3;0.393889211;3.834.571.705;70.61;5.0;8;27.181;46.158;1.320.133.333;16.858;3;47;-0.7763132188373246;Accuracy;Speed;FALSE;103;47;1;-0.004
201;120;3;0.393889211;4.520.171.492;110.25;5.0;9;2.322.325;38.329;12.709.333.329.999.900;27.053;3;48;-0.8619347416035635;Accuracy;Speed;TRUE;103;48;1;0.023
202;120;3;0.393889211;3.399.616.162;62.88;6.666.666.667;12;2.862;49.995;10.658;16.868;2;49;-0.22675289079260474;Accuracy;Speed;FALSE;103;49;1;0.04
203;120;3;0.393889211;4.680.740.175;81.03;5.0;10;2.397.825;4.615;11.742;17.578;3;50;-0.04685692612538739;Accuracy;Speed;FALSE;103;50;1;0.013
204;120;3;0.393889211;3.944.223.118;98.3;10.0;20;404.035;76.698;18.292;18.292;1;51;36.222.264.029.555.000;Speed;Speed;FALSE;103;51;1;0.038
205;120;3;0.393889211;4.693.383.292;99.03;6.666.666.667;13;28.199.333.330.000.000;48.522;164.885;19.766;2;52;0.6227478457625063;Speed;Speed;FALSE;103;52;2;0.032
206;120;3;0.393889211;4.629.338.095;81.32;6.666.666.667;15;30.609.666.669.999.900;57.079;10.647;15.382;2;53;11.041.682.509.607.600;Speed;Speed;TRUE;103;53;2;0.035
207;120;3;0.393889211;3.367.343.964;62.67;6.666.666.667;13;32.204;62.022;10.273;1.538;2;54;0.6617028828236814;Speed;Speed;FALSE;103;54;2;0.022
208;120;3;0.393889211;2.286.740.933;54.09;10.0;17;433.935;6.382.000.000.000.000;12.474;12.474;1;55;1.746.177.394.465.450;Speed;Speed;FALSE;103;55;2;0.048
209;120;3;0.393889211;2.633.238.443;58.65;6.666.666.667;14;3.036.533.333;65.046;0.81025;0.8828;2;56;11.962.715.847.113.800;Speed;Speed;FALSE;103;56;2;0.04
210;120;3;0.393889211;3.070.189.655;96.54;6.666.666.667;9;2.911.666.667;4.061;121.085;19.043;2;57;-12.716.288.574.403.900;Accuracy;Speed;FALSE;103;57;3;0.036
211;120;3;0.393889211;2.843.687.345;72.98;6.666.666.667;13;2.937.233.333;55.029;0.95595;13.946;2;58;0.9114220679880619;Speed;Speed;FALSE;103;58;3;0.03
212;120;3;0.393889211;19.312.475;49.13;6.666.666.667;13;29.693;52.751;0.73745;0.9563;2;59;-0.20955170709690074;Accuracy;Speed;FALSE;103;59;3;0.043
213;120;3;0.393889211;4.945.571.121;100.18;5.0;8;24.787;41.335;1.029.333.333;20.535;3;60;-0.3652582110056434;Accuracy;Speed;FALSE;103;60;3;0.024
214;120;3;0.393889211;4.283.138.095;104.52;6.666.666.667;14;30.031;5.879;12.829;16.845;2;61;18.477.256.710.378.600;Speed;Speed;FALSE;103;61;3;0.033
215;120;3;0.393889211;4.361.935.622;86.85;6.666.666.667;12;3.344;51.944;150.155;16.842;2;62;0.583567159757108;Speed;Speed;FALSE;103;62;4;0.024
216;120;3;0.393889211;3.904.897.778;84.29;5.0;10;249.285;47.375;0.8581333329999999;12.482;3;63;-0.11218782265019323;Accuracy;Speed;FALSE;103;63;4;0.016
217;120;3;0.393889211;5.503.938.389;98.74;6.666.666.667;12;3.094.366.667;52.213;0.99145;14.648;2;64;14.730.973.617.040.300;Speed;Speed;FALSE;103;64;4;0.035
218;120;3;0.393889211;3.761.502.947;75.21;6.666.666.667;11;3.637.033.333;49.703;17.572;19.756;2;65;0.028271094964614663;Speed;Speed;FALSE;103;65;4;0.007
219;120;3;0.393889211;5.514.620.397;87.1;10.0;20;407.195;76.833;0.6632;0.6632;1;66;2.924.811.683.220.590;Speed;Speed;FALSE;103;66;4;0.063
220;80;5;0.393889211;2.710.877.847;96.75;3.333.333.333;7;15.634.833.330.000.000;26.801;107.686;20.618;5;77;2.030.669.409.766.670;Speed;Speed;FALSE;103;77;1;-0.016
221;80;5;0.393889211;3.187.657.407;90.46;2.857.142.857;5;14.422.571.430.000.000;24.137;136.615;21.297;6;78;0.33924138476890653;Speed;Speed;TRUE;103;78;1;-0.002
222;80;5;0.393889211;4.290.728.261;115.1;2.0;4;11.800.700.000.000.000;18.658;1.733.311.111;24.525;9;79;-0.43413941558626623;Accuracy;Speed;FALSE;103;79;1;-0.081
223;80;5;0.393889211;2.906.490.842;92.53;2.5;6;110.195;17.933;1.583.585.714;21.347;7;80;0.5245951352223935;Speed;Speed;FALSE;103;80;1;-0.009
224;80;5;0.393889211;4.175.094.737;125.03;2.222.222.222;5;1.258.844.444;23.482;161.725;26.779;8;81;0.5625323668110443;Speed;Speed;FALSE;103;81;1;-0.2
225;80;5;0.393889211;3.415.678.161;107.32;2.222.222.222;4;1.204.388.889;19.157;12.495.125;17.197;8;82;-0.1223809353094899;Accuracy;Speed;FALSE;103;82;2;-0.065
226;80;5;0.393889211;2.925.311.958;101.73;3.333.333.333;5;16.508.666.669.999.900;23.265;20.760.400.000.000.000;33.661;5;83;0.958296790489182;Speed;Speed;TRUE;103;83;2;-0.013
227;80;5;0.393889211;3.873.892.996;114.45;4.0;7;1.9;33.082;180.685;24.773;4;84;15.921.539.511.887.500;Speed;Speed;FALSE;103;84;2;-0.061
228;80;5;0.393889211;4.498.290.133;156.5;2.857.142.857;6;1.633.385.714;27.732;21.650.166.669.999.900;25.448;6;85;1.166.896.710.033.470;Speed;Speed;FALSE;103;85;2;-0.2
229;80;5;0.393889211;44.600.107.200.000.000;121.87;3.333.333.333;5;16.087.333.330.000.000;24.224;324.208;39.789.999.999.999.900;5;86;-0.48547497936101414;Accuracy;Speed;FALSE;103;86;2;-0.2
230;80;5;0.393889211;382.303.481;94.54;2.857.142.857;5;1.340.385.714;22.429;25.766;4.186;6;87;-0.9480750104669043;Accuracy;Speed;FALSE;103;87;3;-0.015
231;80;5;0.393889211;3.236.902.703;93.56;2.857.142.857;4;1.326.228.571;17.188;190.345;31.629;6;88;-0.6441096251942392;Accuracy;Speed;FALSE;103;88;3;-0.005
232;80;5;0.393889211;42.839.508.200.000.000;103.15;2.857.142.857;6;1.441.157.143;24.054;19.942;25.412;6;89;-0.1673467631183988;Accuracy;Speed;FALSE;103;89;3;-0.083
233;80;5;0.393889211;3.618.915.808;84.44;2.857.142.857;5;1.172.771.429;16.659;2.542.566.667;4.598;6;90;-1.362.347.888.409.930;Accuracy;Speed;FALSE;103;90;3;-0.008
234;80;5;0.393889211;3.597.944.043;97.68;3.333.333.333;5;1.430.833.333;25.762;254.182;41.174;5;91;-0.37668399818482745;Accuracy;Speed;FALSE;103;91;3;-0.025
235;80;5;0.393889211;3.958.018.282;126.09;4.0;7;18.304.599.999.999.900;30.801;2.715.075;46.717;4;92;0.7831072631793138;Speed;Speed;FALSE;103;92;4;-0.14
236;80;5;0.393889211;4.033.106.713;111.62;2.857.142.857;5;13.646.857.140.000.000;24.715;19.214.333.330.000.000;23.342;6;93;0.07873184783657028;Speed;Speed;FALSE;103;93;4;-0.085
237;80;5;0.393889211;46.021.346.799.999.900;138.52;2.857.142.857;5;15.409;22.213;151.325;21.886;6;94;-0.39015055239437746;Accuracy;Speed;FALSE;103;94;4;-0.2
238;80;5;0.393889211;3.420.382.734;88.51;2.222.222.222;4;11.469.111.109.999.900;21.216;21.230.125;44.624;8;95;-0.6461540368413731;Accuracy;Speed;FALSE;103;95;4;-0.016
239;80;5;0.393889211;3.999.187.959;151.96;2.857.142.857;6;17.234.714.290.000.000;28.003;18.663.666.669.999.900;25.271;6;96;10.000.235.782.583.600;Speed;Speed;FALSE;103;96;4;-0.2
240;120;3;0.469810526;4.527.919.822;91.6;20.0;20;10.7;10.7;0.0;0.0;0;107;30.644.479.360.258.900;Speed;Speed;FALSE;104;107;1;0.03
241;120;3;0.469810526;4.361.553.299;104.09;20.0;20;93.422;93.422;0.0;0.0;0;108;3.723.491.346.690.950;Speed;Speed;FALSE;104;108;1;0.055
242;120;3;0.469810526;3.219.136.816;68.67;20.0;20;96.043;96.043;0.0;0.0;0;109;1.293.183.275.331.130;Speed;Speed;FALSE;104;109;1;0.042
243;120;3;0.469810526;3.876.118.598;90.24;20.0;20;87.477;87.477;0.0;0.0;0;110;20.529.511.516.132.900;Speed;Speed;FALSE;104;110;1;0.053
244;120;3;0.469810526;3.105.748.815;85.92;20.0;20;102.107;102.107;0.0;0.0;0;111;10.001.927.055.093.900;Speed;Speed;FALSE;104;111;1;0.035
245;120;3;0.469810526;7.962.572.222;121.56;20.0;20;129.494;129.494;0.0;0.0;0;112;2.518.098.082.093.880;Speed;Speed;FALSE;104;112;2;0.003
246;120;3;0.469810526;4.697.281.013;86.6;20.0;20;93.679;93.679;0.0;0.0;0;113;22.176.075.307.336.600;Speed;Speed;FALSE;104;113;2;0.055
247;120;3;0.469810526;3.103.311.653;54.43;20.0;20;89.696;89.696;0.0;0.0;0;114;10.002.396.975.451.100;Speed;Speed;FALSE;104;114;2;0.05
248;120;3;0.469810526;2.860.204.444;102.53;20.0;20;107.251;107.251;0.0;0.0;0;115;0.9998466178313651;Speed;Speed;FALSE;104;115;2;0.03
249;120;3;0.469810526;5.056.539.192;94.79;20.0;20;100.396;100.396;0.0;0.0;0;116;2.815.512.461.610.170;Speed;Speed;FALSE;104;116;2;0.037
250;120;3;0.469810526;3.186.204.301;58.49;20.0;20;8.795;8.795;0.0;0.0;0;117;10.432.339.856.717.800;Speed;Speed;FALSE;104;117;3;0.063
251;120;3;0.469810526;3.177.203.474;64.69;20.0;20;95.501;95.501;0.0;0.0;0;118;1.201.380.130.574.310;Speed;Speed;FALSE;104;118;3;0.043
252;120;3;0.469810526;4.169.956.186;87.55;20.0;20;91.943;91.943;0.0;0.0;0;119;2.275.866.538.460.650;Speed;Speed;FALSE;104;119;3;0.057
253;120;3;0.469810526;428.673.494;93.72;20.0;20;9.871;9.871;0.0;0.0;0;120;30.130.486.350.259.400;Speed;Speed;FALSE;104;120;3;0.049
254;120;3;0.469810526;6.711.185.090.000.000;124.47;20.0;20;91.807;91.807;0.0;0.0;0;121;2.061.826.427.108.240;Speed;Speed;FALSE;104;121;3;0.046
255;120;3;0.469810526;2.436.898.089;54.31;20.0;20;112.449;112.449;0.0;0.0;0;122;10.251.749.529.673.200;Speed;Speed;FALSE;104;122;4;0.026
256;120;3;0.469810526;4.188.995.122;64.43;20.0;20;97.448;97.448;0.0;0.0;0;123;10.349.177.106.877.000;Speed;Speed;TRUE;104;123;4;0.05
257;120;3;0.469810526;6.016.364.508;99.05;20.0;20;99.167;99.167;0.0;0.0;0;124;0.9998140123066636;Speed;Speed;TRUE;104;124;4;0.048
258;120;3;0.469810526;3.933.227.444;85.65;20.0;20;127.043;127.043;0.0;0.0;0;125;25.050.768.158.966.700;Speed;Speed;TRUE;104;125;4;-0.015
259;120;3;0.469810526;7.859.732.906;123.13;20.0;20;112.124;112.124;0.0;0.0;0;126;3.012.297.322.631.250;Speed;Speed;FALSE;104;126;4;0.025
260;80;5;0.469810526;7.261.565.345;119.93;4.0;7;305.816;55.586;0.727625;17.909;4;17;12.880.987.833.716.700;Speed;Speed;FALSE;104;17;1;-0.2
261;80;5;0.469810526;6.288.172.764;148.07;2.0;5;203.799;38.469;1.047.288.889;27.493;9;18;16.984.719.504.219.400;Speed;Speed;FALSE;104;18;1;-0.2
262;80;5;0.469810526;5.507.431.556;156.67;1.25;5;15.624.625;41.684;16.288.666.669.999.900;37.839;15;19;4.982.949.760.127.990;Speed;Speed;FALSE;104;19;1;-0.2
263;80;5;0.469810526;5.285.302.885;146.18;2.5;4;2.038.825;28.152;1.427.442.857;44.442;7;20;10.000.579.525.193.100;Speed;Speed;FALSE;104;20;1;-0.2
264;80;5;0.469810526;6.838.453.324;222.09;18.181.818.180.000.000;6;2.149.481.818;71.394;346.101;91.261;10;21;10.003.925.729.749.000;Speed;Speed;FALSE;104;21;1;-0.2
265;80;5;0.469810526;5.208.467.492;134.93;2.222.222.222;4;19.756;2.995;20.381.125;25.429;8;22;0.4517527327273111;Speed;Speed;FALSE;104;22;2;-0.2
266;80;5;0.469810526;5.399.126.083;138.19;2.222.222.222;5;1.939.388.889;34.317;26.140.125;47.438;8;23;12.334.619.698.141.600;Speed;Speed;FALSE;104;23;2;-0.2
267;80;5;0.469810526;4.417.162.059;154.11;2.222.222.222;6;2.151.888.889;41.003;21.649.125;27.356;8;24;28.168.816.006.219.600;Speed;Speed;FALSE;104;24;2;-0.2
268;80;5;0.469810526;4.130.719.794;95.23;18.181.818.180.000.000;3;1.831.036.364;2.737;22.697.599.999.999.900;36.426;10;25;-11.199.368.497.146.800;Accuracy;Speed;FALSE;104;25;2;-0.047
269;80;5;0.469810526;3.686.990.975;79.34;2.0;4;205.058;31.144;1.939.422.222;21.781;9;26;-0.005603206913471381;Accuracy;Speed;FALSE;104;26;2;-0.02
270;80;5;0.469810526;3.764.424.051;106.57;2.222.222.222;3;1.571.688.889;26.902;16.261;19.215;8;27;-0.4074319398234406;Accuracy;Speed;FALSE;104;27;3;-0.06
271;80;5;0.469810526;4.892.454.044;121.6;16.666.666.669.999.900;4;16.432.666.669.999.900;35.455;1.633.690.909;25.437;11;28;19.413.404.134.507.500;Speed;Speed;FALSE;104;28;3;-0.2
272;80;5;0.469810526;4.350.967.562;133.66;3.333.333.333;6;295.865;46.438;22.558.599.999.999.900;32.959;5;29;19.325.592.152.993.700;Speed;Speed;FALSE;104;29;3;-0.044
273;80;5;0.469810526;4.930.188.878;146.17;18.181.818.180.000.000;5;16.934.272.730.000.000;27.235;17.851.400.000.000.000;29.582;10;30;21.212.168.435.283.800;Speed;Speed;FALSE;104;30;3;-0.2
274;80;5;0.469810526;4.810.269.467;134.23;2.0;4;16.485.900.000.000.000;31.314;2.162.977.778;28.196;9;31;1.067.994.474.600.800;Speed;Speed;FALSE;104;31;3;-0.2
275;80;5;0.469810526;4.212.223.938;101.62;2.857.142.857;8;2.129.914.286;43.076;1.870.066.667;31.634;6;32;20.938.623.574.254.200;Speed;Speed;FALSE;104;32;4;-0.081
276;80;5;0.469810526;5.703.626.095;170.41;2.222.222.222;8;1.968.466.667;56.348;242.535;33.033;8;33;34.769.943.261.657.500;Speed;Speed;TRUE;104;33;4;-0.2
277;80;5;0.469810526;4.564.383.663;117.92;2.857.142.857;5;2.012.128.571;30.999;2.453.183.333;29.577;6;34;0.6134042474235414;Speed;Speed;TRUE;104;34;4;-0.2
278;80;5;0.469810526;420.297.351;124.42;2.5;5;17.813;33.522;15.418.428.569.999.900;35.511;7;35;13.220.176.581.313.400;Speed;Speed;TRUE;104;35;4;-0.129
279;80;5;0.469810526;5.369.520.833;110.48;2.5;5;16.918.125;29.714;1.919.871.429;26.803;7;36;0.7425903947199809;Speed;Speed;FALSE;104;36;4;-0.2
280;120;5;0.469810526;4.943.880.376;118.91;3.333.333.333;6;2.601.816.667;31.693;130.884;19.801;5;47;0.5992645393472694;Speed;Speed;FALSE;104;47;1;-0.017
281;120;5;0.469810526;6.233.660.969;151.68;3.333.333.333;6;22.587.666.669.999.900;32.267;19.051;24.155;5;48;12.199.580.558.754.300;Speed;Speed;FALSE;104;48;1;-0.113
282;120;5;0.469810526;5.480.771.481;131.8;5.0;9;2.759.925;45.858;19.549;24.184;3;49;1.000.246.198.518.820;Speed;Speed;FALSE;104;49;1;-0.004
283;120;5;0.469810526;4.460.700.997;110.61;4.0;7;23.898.599.999.999.900;3.33;1.761.325;19.808;4;50;0.961934248104456;Speed;Speed;FALSE;104;50;1;-0.004
284;120;5;0.469810526;5.001.427.492;166.1;4.0;6;252.042;35.267;2.453.475;43.902;4;51;0.42024467353728523;Speed;Speed;FALSE;104;51;1;-0.066
285;120;5;0.469810526;435.716.847;113.02;4.0;6;264.512;40.328;1.741.725;2.052;4;52;17.638.890.457.647.000;Speed;Speed;FALSE;104;52;2;-0.005
286;120;5;0.469810526;5.102.954.619;114.51;3.333.333.333;8;1.971.683.333;42.584;16.738.400.000.000.000;22.013;5;53;13.305.764.847.552.400;Speed;Speed;FALSE;104;53;2;-0.006
287;120;5;0.469810526;6.382.980.989;130.02;5.0;9;27.409;50.362;1.518;16.129;3;54;17.404.465.833.000.300;Speed;Speed;FALSE;104;54;2;0.008
288;120;5;0.469810526;386.352.075;97.75;4.0;8;312.158;4.308;1.688.075;2.199;4;55;21.704.044.062.927.000;Speed;Speed;FALSE;104;55;2;-0.037
289;120;5;0.469810526;38.936.155.299.999.900;93.76;5.0;8;2.772.775;37.858;13.931.666.669.999.900;16.124;3;56;0.9952547527181596;Speed;Speed;FALSE;104;56;2;0.004
290;120;5;0.469810526;4.204.466.049;103.04;4.0;6;266.436;3.803;16.152;18.366;4;57;16.706.757.605.121.600;Speed;Speed;FALSE;104;57;3;0.005
291;120;5;0.469810526;6.266.974.152;135.12;4.0;8;25.259.400.000.000.000;43.078;155.965;2.124;4;58;12.080.439.885.709.700;Speed;Speed;FALSE;104;58;3;-0.036
292;120;5;0.469810526;5.370.981.785;120.2;5.0;7;2.897;41.554;14.686;17.598;3;59;1.396.746.231.179.210;Speed;Speed;FALSE;104;59;3;0.012
293;120;5;0.469810526;6.523.244.444;154.66;4.0;7;253.998;41.301;174.045;20.489;4;60;139.596.740.897.797;Speed;Speed;FALSE;104;60;3;-0.061
